username,total_commits,total_pull_requests,repositories_count,repositories,first_contribution,last_contribution
baekholt,32,0,1,Products.PloneLanguageTool,2003-09-07,2003-10-26
jodok,2,0,1,Products.PloneLanguageTool,2003-09-07,2003-09-07
