username,total_commits,total_pull_requests,repositories_count,repositories,first_contribution,last_contribution
tomgross,106,0,8,"Products.ATContentTypes, Products.Archetypes, Products.CMFPlone, Products.PlonePAS, Products.PloneTestCase, archetypes.referencebrowserwidget, buildout.coredev, plone.app.portlets",2010-01-31,2010-12-19
mishunov,92,0,21,"Products.ATContentTypes, Products.Archetypes, Products.CMFEditions, buildout.coredev, diazo, plone.app.collection, plone.app.contentlisting, plone.app.contentrules, plone.app.controlpanel, plone.app.form, plone.app.iterate, plone.app.ldap, plone.app.linkintegrity, plone.app.openid, plone.app.portlets, plone.app.upgrade, plone.app.users, plone.app.viewletmanager, plone.app.workflow, plonetheme.classic, plonetheme.sunburst",2010-01-10,2010-12-12
rpatterson,92,0,23,"Products.Archetypes, Products.CMFPlacefulWorkflow, Products.PortalTransforms, archetypes.querywidget, archetypes.referencebrowserwidget, buildout.coredev, plone.app.collection, plone.app.contentlisting, plone.app.contentmenu, plone.app.dexterity, plone.app.form, plone.app.portlets, plone.app.querystring, plone.app.testing, plone.app.upgrade, plone.app.users, plone.formwidget.contenttree, plone.formwidget.namedfile, plone.i18n, plone.namedfile, plone.stringinterp, plone.testing, plonetheme.sunburst",2010-02-21,2010-12-12
ralphjacobs,88,0,5,"buildout.coredev, plone.app.collection, plone.app.querystring, plone.app.standardtiles, plone.formwidget.querystring",2010-03-14,2010-10-31
tdesvenain,85,0,15,"Products.ATContentTypes, Products.CMFEditions, Products.CMFPlone, Products.PlonePAS, archetypes.referencebrowserwidget, buildout.coredev, plone.app.contentrules, plone.app.controlpanel, plone.app.portlets, plone.app.users, plone.app.vocabularies, plone.app.workflow, plone.portlets, plone.stringinterp, plonetheme.sunburst",2010-05-30,2010-12-26
mauritsvanrees,71,0,28,"Products.ATContentTypes, Products.Archetypes, Products.CMFEditions, Products.CMFFormController, Products.CMFPlacefulWorkflow, Products.CMFPlone, Products.CMFQuickInstallerTool, Products.PlacelessTranslationService, Products.PortalTransforms, archetypes.schemaextender, borg.localrole, buildout.coredev, plone.app.collection, plone.app.contentlisting, plone.app.contentrules, plone.app.controlpanel, plone.app.customerize, plone.app.discussion, plone.app.portlets, plone.app.registry, plone.app.standardtiles, plone.app.upgrade, plone.app.users, plone.app.vocabularies, plone.dexterity, plone.memoize, plone.portlet.collection, plone.session",2010-01-03,2010-12-12
wichert,69,0,15,"Products.CMFEditions, Products.PloneLanguageTool, Products.PlonePAS, buildout.coredev, five.intid, plone.app.contentmenu, plone.app.dexterity, plone.app.linkintegrity, plone.app.testing, plone.dexterity, plone.formwidget.namedfile, plone.namedfile, plone.scale, plone.theme, plone.tiles",2010-01-17,2010-09-19
baekholt,65,0,6,"Products.ATContentTypes, buildout.coredev, plone.app.collection, plone.app.contentlisting, plone.app.controlpanel, plonetheme.sunburst",2010-01-10,2010-12-26
MatthewWilkes,55,0,8,"Products.PortalTransforms, buildout.coredev, plone.app.collection, plone.app.contentlisting, plone.app.contentrules, plone.app.registry, plone.app.upgrade, plone.registry",2010-01-24,2010-11-28
k-j-kleist,42,0,11,"Products.ATContentTypes, Products.Archetypes, Products.CMFEditions, Products.PloneLanguageTool, archetypes.referencebrowserwidget, buildout.coredev, plone.app.controlpanel, plone.app.discussion, plone.app.users, plone.portlets, plone.recipe.zope2instance",2010-01-03,2010-09-12
alecpm,37,0,6,"Products.CMFDiffTool, Products.CMFEditions, buildout.coredev, five.intid, plone.app.intid, plone.app.relationfield",2010-01-31,2010-12-05
smcmahon,30,0,7,"Products.CMFPlone, buildout.coredev, plone.app.caching, plone.app.contentrules, plone.app.upgrade, plonetheme.classic, plonetheme.sunburst",2010-01-10,2010-11-07
aclark4life,24,0,3,"Products.PlonePAS, buildout.coredev, planet.plone.org",2010-07-18,2010-12-26
maartenkling,23,0,1,plone.app.collection,2010-03-14,2010-03-14
toutpt,21,0,9,"Products.ATContentTypes, Products.Archetypes, archetypes.referencebrowserwidget, buildout.coredev, plone.app.contentrules, plone.app.dexterity, plone.app.referenceablebehavior, plone.dexterity, plone.uuid",2010-05-09,2010-12-12
cah190,19,0,4,"Products.Archetypes, archetypes.referencebrowserwidget, buildout.coredev, plone.app.controlpanel",2010-01-24,2010-12-12
tomster,16,0,4,"Products.Marshall, buildout.coredev, plone.app.workflow, plone.scale",2010-02-21,2010-08-15
gotcha,15,0,6,"Products.Archetypes, buildout.coredev, diazo, plone.app.testing, plone.app.upgrade, plone.testing",2010-01-17,2010-12-12
vipod,14,0,1,plone.event,2010-10-24,2010-10-31
stefanholek,14,0,6,"Products.PloneTestCase, Products.PortalTransforms, buildout.coredev, plone.app.portlets, plone.app.testing, plone.testing",2010-02-14,2010-12-05
vangheem,14,0,7,"buildout.coredev, plone.app.async, plone.app.collection, plone.app.contentrules, plone.app.dexterity, plone.app.workflowmanager, plone.recipe.zeoserver",2010-05-23,2010-12-12
chaoflow,14,0,2,"plone.app.discussion, plone.app.standardtiles",2010-03-14,2010-08-22
pellekrogholt,14,0,5,"Products.ATContentTypes, plone.app.discussion, plone.app.imaging, plonetheme.classic, plonetheme.sunburst",2010-01-10,2010-05-30
garbas,13,0,8,"archetypes.referencebrowserwidget, plone.app.registry, plone.app.standardtiles, plone.app.testing, plone.app.versioningbehavior, plone.app.viewletmanager, plone.app.z3cform, plone.registry",2010-02-14,2010-12-12
csenger,12,0,7,"Products.Marshall, Products.PloneLanguageTool, plone.app.controlpanel, plone.app.intid, plone.app.relationfield, plone.app.z3cform, plone.formwidget.contenttree",2010-01-10,2010-04-25
davidblewett,11,0,2,"Products.CMFDiffTool, Products.CMFEditions",2010-05-09,2010-06-20
naro,10,0,4,"Products.ATContentTypes, plone.app.async, plone.app.discussion, plone.app.intid",2010-01-17,2010-12-12
gaudenz,10,0,4,"plone.app.dexterity, plone.dexterity, plone.formwidget.autocomplete, plone.formwidget.contenttree",2010-06-06,2010-08-22
eleddy,10,0,3,"Products.CMFQuickInstallerTool, buildout.coredev, plonetheme.sunburst",2010-08-01,2010-12-12
jonstahl,9,0,3,"planet.plone.org, plone.app.portlets, plonetheme.sunburst",2010-04-11,2010-09-05
malthe,8,0,4,"archetypes.referencebrowserwidget, plone.app.portlets, plone.app.z3cform, plone.protect",2010-01-10,2010-12-19
cdw9,8,0,3,"plone.app.controlpanel, plonetheme.classic, plonetheme.sunburst",2010-07-11,2010-10-10
keul,8,0,1,plone.app.discussion,2010-01-24,2010-11-14
encolpe,7,0,5,"Products.CMFPlacefulWorkflow, Products.LinguaPlone, buildout.coredev, plone.app.form, plone.app.portlets",2010-02-07,2010-09-05
dorneles,7,0,6,"Products.Archetypes, Products.CMFPlacefulWorkflow, archetypes.referencebrowserwidget, plone.app.lockingbehavior, plone.app.portlets, plone.app.referenceablebehavior",2010-05-23,2010-12-19
emanlove,6,0,1,plonetheme.sunburst,2010-01-03,2010-08-15
mrsavage,6,0,3,"Products.PlonePAS, plone.app.portlets, plone.app.users",2010-07-04,2010-08-22
pilz,5,0,4,"plone.app.caching, plone.app.controlpanel, plone.app.ldap, plone.app.viewletmanager",2010-05-09,2010-05-16
terapyon,4,0,2,"plone.app.users, plone.i18n",2010-01-03,2010-03-21
regebro,4,0,3,"plone.app.discussion, plone.app.upgrade, plone.z3cform",2010-03-21,2010-06-27
bloodbare,4,0,3,"Products.LinguaPlone, plone.formwidget.hcaptcha, plone.formwidget.recaptcha",2010-03-28,2010-06-06
amleczko,4,0,1,buildout.coredev,2010-09-19,2010-11-28
awello,4,0,2,"plone.app.standardtiles, plone.subrequest",2010-07-11,2010-11-21
sidnei,3,0,1,plone.recipe.zope2instance,2010-07-25,2010-07-25
pbauer,3,0,2,"buildout.coredev, plone.event",2010-10-24,2010-10-24
frisi,3,0,2,"Products.ATContentTypes, plone.testing",2010-04-25,2010-06-27
aaronvanderlip,3,0,1,plone.app.upgrade,2010-01-10,2010-01-17
sylvainb,3,0,2,"plone.app.referenceablebehavior, plone.behavior",2010-10-24,2010-10-24
agitator,3,0,3,"Products.LinguaPlone, plone.app.portlets, plonetheme.sunburst",2010-02-28,2010-05-30
dnouri,2,0,2,"Products.PloneLanguageTool, plone.testing",2010-10-31,2010-12-05
zupo,2,0,1,plone.app.testing,2010-10-24,2010-10-31
lentinj,2,0,1,diazo,2010-11-07,2010-11-07
macadames,2,0,1,plone.app.portlets,2010-05-09,2010-05-09
sneridagh,2,0,1,plone.app.discussion,2010-11-14,2010-11-14
sureshvv,2,0,1,Products.Archetypes,2010-06-20,2010-06-27
petschki,2,0,1,Products.ATContentTypes,2010-08-15,2010-08-15
fschulze,2,0,1,buildout.coredev,2010-01-10,2010-01-10
silviot,1,0,1,plonetheme.sunburst,2010-02-28,2010-02-28
vincic,1,0,1,plonetheme.sunburst,2010-01-10,2010-01-10
RMattB,1,0,1,Products.Archetypes,2010-09-26,2010-09-26
jensens,1,0,1,Products.LinguaPlone,2010-01-31,2010-01-31
jcbrand,1,0,1,archetypes.referencebrowserwidget,2010-05-16,2010-05-16
