username,total_commits,total_pull_requests,repositories_count,repositories,first_contribution,last_contribution
ericof,213,67,19,"2024.ploneconf.org, 2025.ploneconf.org, buildout.coredev, cookieplone, cookieplone-templates, documentation, meta, plone-backend, plone-stubs, plone-vs-utilities, plone.api, plone.app.querystring, plone.distribution, plone.exportimport, plone.volto, repoplone, tagung.plone.de, training, volto",2025-01-15,2025-12-06
thet,179,59,21,"Products.CMFPlone, bobtemplates.plone, buildout.coredev, documentation, mockup, plone.app.content, plone.app.contenttypes, plone.app.event, plone.app.layout, plone.app.mosaic, plone.app.portlets, plone.app.standardtiles, plone.app.theming, plone.app.tiles, plone.app.upgrade, plone.base, plone.formwidget.recaptcha, plone.patternslib, plone.staticresources, plone.volto, plonetheme.barceloneta",2025-01-28,2025-11-19
mister-roboto,118,0,1,buildout.coredev,2025-09-28,2025-12-29
jensens,112,5,11,"buildout.coredev, cookiecutter-zope-instance, cookieplone-templates, diazo, documentation, five.intid, plone-backend, plone.app.dexterity, plone.namedfile, plone.scale, plone.versioncheck",2022-09-08,2025-12-15
wesleybl,108,118,13,"buildout.coredev, code-quality, cookieplone-templates, plone-backend, plone.app.iterate, plone.app.multilingual, plone.distribution, plone.formwidget.hcaptcha, plone.formwidget.recaptcha, plone.restapi, plone.scale, plone.schemaeditor, volto",2025-01-28,2025-12-26
rohnsha0,105,17,11,"Products.CMFPlone, buildout.coredev, plone.api, plone.app.content, plone.app.discussion, plone.formwidget.recaptcha, plone.namedfile, plone.restapi, plone.scale, plone.session, plone.volto",2025-02-01,2025-08-01
tisto,101,8,4,"Products.CMFPlone, documentation, plone-contributor-statistics, plone-mcp",2025-07-30,2025-12-18
ale-rt,86,29,20,"Products.CMFPlone, Products.PlonePAS, buildout.coredev, documentation, plone.api, plone.app.content, plone.app.discussion, plone.app.layout, plone.app.querystring, plone.app.testing, plone.app.theming, plone.app.upgrade, plone.app.users, plone.app.z3cform, plone.autoinclude, plone.base, plone.patternslib, plone.protect, plone.restapi, plone.z3cform",2024-12-20,2025-12-19
1letter,67,16,11,"Products.CMFPlone, buildout.coredev, documentation, mockup, plone.app.layout, plone.app.multilingual, plone.app.robotframework, plone.app.upgrade, plone.base, plone.schemaeditor, plone.staticresources",2025-02-11,2025-12-03
ujsquared,60,7,4,"cookieplone-templates, plone-sphinx-theme, plone.api, plone.restapi",2025-02-11,2025-04-06
robgietema,51,4,2,"form-block, volto",2025-01-14,2025-10-03
kittauri,49,12,3,"cookieplone-templates, tagung.plone.de, volto",2025-01-30,2025-07-23
pbauer,49,15,7,"Products.CMFPlone, buildout.coredev, cookieplone-templates, demo.plone.org, documentation, plone.volto, training",2025-02-09,2025-10-15
ksuess,48,29,8,"buildout.coredev, documentation, plone.api, plone.app.content, plone.distribution, plone.formwidget.hcaptcha, training, volto",2025-01-27,2025-11-13
datakurre,36,17,1,2025.ploneconf.org,2025-03-19,2025-10-19
nilbacardit26,34,13,2,"guillotina, guillotina_elasticsearch",2025-01-23,2025-12-11
tianon,28,0,1,dockerhub-docs,2025-01-08,2025-05-19
aboycalledhero,28,4,1,training,2025-08-14,2025-09-09
Manas-Kenge,25,15,3,"documentation, plone-sphinx-theme, volto",2025-03-04,2025-12-01
danalvrz,23,8,2,"plone-mcp, volto",2025-08-01,2025-12-23
acsr,21,12,4,"cookieplone-templates, tagung.plone.de, training, volto",2025-01-27,2025-10-19
ewohnlich,20,7,4,"buildout.coredev, cookieplone, plone.exportimport, training",2025-02-04,2025-09-12
Tishasoumya-02,19,11,3,"plone-mcp, training, volto",2025-01-23,2025-12-12
jnptk,17,5,3,"plone.restapi, plone.volto, volto",2025-04-07,2025-12-16
yurj,17,2,3,"buildout.coredev, plone.app.multilingual, plone.app.z3cform",2025-04-23,2025-04-28
yosifkit,17,0,1,dockerhub-docs,2025-01-15,2025-05-21
tkimnguyen,12,6,4,"2024.ploneconf.org, cookieplone, plone-vs-utilities, training",2025-01-01,2025-11-23
iFlameing,12,12,2,"training, volto",2025-08-25,2025-12-18
mamico,11,4,4,"buildout.coredev, plone.app.caching, plone.namedfile, plone.restapi",2025-01-22,2025-04-27
mpellerin42,10,10,1,pastanaga-angular,2025-04-10,2025-06-20
pgrunewald,10,4,5,"buildout.coredev, mockup, plone.app.caching, plone.app.multilingual, plone.restapi",2025-02-13,2025-06-17
cihanandac,10,5,4,"mockup, plone.app.layout, plone.locking, plone.protect",2025-02-10,2025-05-27
Abhishek-17h,9,11,2,"documentation, volto",2025-04-09,2025-11-20
pnicolli,9,37,2,"plone-mcp, volto",2025-01-03,2025-10-25
tlotze,8,1,1,cookieplone-templates,2025-02-12,2025-02-24
macagua,8,1,2,"buildout.coredev, plone.volto",2025-07-02,2025-10-02
nileshgulia1,8,13,3,"Products.CMFEditions, plone.restapi, volto",2025-01-15,2025-10-22
alexandreIFB,8,15,2,"plone.formwidget.hcaptcha, volto",2025-03-27,2025-11-04
anushka-codes1,8,4,3,"plone.formwidget.recurrence, plone.org, training",2025-11-11,2025-12-27
Wagner3UB,7,14,1,volto,2025-03-05,2025-10-28
Fosten,7,1,2,".github, plone.org",2025-05-16,2025-11-23
szakitibi,7,2,3,"buildout.coredev, plone.app.multilingual, plone.behavior",2025-06-09,2025-08-04
operramon,6,6,1,pastanaga-angular,2025-02-05,2025-10-15
esteele,6,1,1,plone.org,2025-10-18,2025-10-18
rboixaderg,6,9,3,"guillotina, guillotina-volto, volto",2025-08-21,2025-10-25
bloodbare,6,0,1,guillotina,2025-03-25,2025-10-10
boss6825,6,2,3,"cookieplone-templates, documentation, volto",2025-03-25,2025-12-22
iRohitSingh,5,4,2,"plone.org, volto",2025-03-13,2025-12-04
giuliaghisini,5,8,1,volto,2025-01-10,2025-03-27
ana-oprea,5,2,2,"plone.volto, volto",2025-03-28,2025-03-28
dataflake,5,2,2,"buildout.coredev, plone.recipe.zope2instance",2025-03-12,2025-03-13
ichim-david,5,3,2,"cookieplone-templates, plone.volto",2025-01-26,2025-02-13
gamboz,5,1,1,documentation,2025-02-21,2025-02-24
sverbois,4,2,3,"buildout.coredev, mockup, plone.base",2025-02-26,2025-03-19
avoinea,4,3,3,"dockerhub-docs, plone.volto, volto",2025-02-14,2025-10-28
cekk,4,2,3,"buildout.coredev, plone.app.dexterity, plone.restapi",2025-02-13,2025-05-29
djay,4,4,3,"buildout.coredev, plone.namedfile, plone.restapi",2025-01-14,2025-04-02
icemac,4,1,1,five.intid,2025-02-12,2025-02-13
frapell,4,3,4,"buildout.coredev, plone.app.iterate, plone.app.mosaic, volto",2025-09-30,2025-11-12
gyst,4,2,2,"Products.CMFPlone, plone.restapi",2025-02-03,2025-02-13
aryan7081,4,7,1,volto,2025-10-04,2025-12-19
Shyam-Raghuwanshi,4,5,1,volto,2025-01-17,2025-12-19
parruc,3,1,2,"buildout.coredev, plone.app.vocabularies",2025-08-26,2025-08-28
silviubogan,3,4,1,volto,2025-04-29,2025-06-11
gil-cano,3,3,2,"cookieplone, cookieplone-templates",2025-04-08,2025-05-02
ionlizarazu,3,8,2,"plone-vs-utilities, volto",2025-01-29,2025-10-30
reebalazs,3,4,1,volto,2025-01-09,2025-10-29
pratyush07-hub,3,4,1,volto,2025-11-14,2025-12-26
vrana,2,0,1,dockerhub-docs,2025-02-20,2025-02-20
DougInAMug,2,0,1,dockerhub-docs,2025-05-03,2025-05-03
Thanush-03,2,1,1,plone.distribution,2025-08-17,2025-08-17
id,2,0,1,dockerhub-docs,2025-05-14,2025-05-15
cjdcordeiro,2,0,1,dockerhub-docs,2025-05-19,2025-05-19
Faakhir30,2,2,1,plone.restapi,2025-01-22,2025-02-22
TimWolla,2,0,1,dockerhub-docs,2025-04-01,2025-04-01
mbrodala,2,0,1,dockerhub-docs,2024-11-13,2024-11-13
Manik-Khajuria-5,2,3,2,"documentation, volto",2025-12-08,2025-12-09
TechSubham,2,2,1,volto,2025-01-08,2025-01-08
Narcis2005,2,2,1,volto,2025-03-27,2025-03-29
valipod,2,1,2,"buildout.coredev, plone.restapi",2025-10-02,2025-10-03
JeffersonBledsoe,2,2,1,volto,2025-05-30,2025-10-27
lyralemos,2,1,2,"buildout.coredev, plone.distribution",2025-02-25,2025-02-25
tomschall,2,2,1,volto,2025-05-08,2025-06-17
pilz,2,1,2,"buildout.coredev, plone.app.users",2025-05-09,2025-06-12
jbleduigou,1,0,1,dockerhub-docs,2025-02-14,2025-02-14
tedw87,1,3,1,volto,2025-12-08,2025-12-08
kreafox,1,1,1,volto,2025-05-20,2025-05-20
dobri1408,1,3,1,volto,2025-05-20,2025-05-20
LeoColomb,1,0,1,dockerhub-docs,2025-02-28,2025-02-28
Simran-B,1,0,1,dockerhub-docs,2025-03-25,2025-03-25
gotcha,1,1,1,Products.CMFPlone,2025-01-06,2025-01-06
mcoberly2,1,0,1,dockerhub-docs,2025-02-11,2025-02-11
williamdes,1,0,1,dockerhub-docs,2025-01-16,2025-01-16
mmatur,1,0,1,dockerhub-docs,2025-01-13,2025-01-13
davividal,1,0,1,dockerhub-docs,2025-01-07,2025-01-07
Felixoid,1,0,1,dockerhub-docs,2025-01-15,2025-01-15
AdamBrousseau,1,0,1,dockerhub-docs,2025-03-28,2025-03-28
ebrehault,1,2,2,"pastanaga-angular, volto",2025-01-15,2025-01-15
felipementel,1,0,1,dockerhub-docs,2025-03-06,2025-03-06
gogobd,1,1,1,plone.app.mosaic,2025-05-12,2025-05-12
sabrina-bongiovanni,1,2,1,volto,2025-10-08,2025-10-08
1sh-repalto,1,1,1,training,2025-12-24,2025-12-24
calinvladth,1,3,1,volto,2025-09-18,2025-09-18
verena-km,1,1,1,documentation,2025-12-14,2025-12-14
tiberiuichim,1,1,1,plone.restapi,2025-06-16,2025-06-16
toropok,1,1,1,volto,2025-03-29,2025-03-29
maethu,1,2,2,"plone.formwidget.recaptcha, plone.restapi",2025-04-25,2025-04-25
polyester,1,1,1,documentation,2025-07-31,2025-07-31
VibhuGupta-dev,1,1,1,documentation,2025-11-24,2025-11-24
alombarte,1,0,1,dockerhub-docs,2021-11-17,2021-11-17
krissik,1,1,1,documentation,2025-07-17,2025-07-17
YashasviniSingh,1,1,1,documentation,2025-12-24,2025-12-24
hello-Rahul24,1,1,1,documentation,2025-12-22,2025-12-22
cleder,1,0,1,plone.versioncheck,2025-12-08,2025-12-08
ompharate,1,2,1,volto,2025-12-22,2025-12-22
purniiiima,1,1,1,cookieplone-templates,2025-02-05,2025-02-05
sauzher,0,1,1,plone.app.theming,,
weblate,0,8,1,volto,,
terapyon,0,1,1,volto,,
deodorhunter,0,4,1,volto,,
SaraBianchi,0,1,1,volto,,
codehashira99,0,3,1,training,,
aniket7r,0,1,1,training,,
rber474,0,1,1,training,,
