repo,pr_number,title,author,created_at,merged_at,state,merged,issue_comments_count,review_comments_count,reviews_count,total_comments,participants_count,reviewers_count,commenters_count,approved_reviews,changes_requested_reviews,comment_reviews,reactions_total,first_response_time
plone/guillotina,1129,Image field,bloodbare,2021-05-06T11:05:06Z,2021-05-06T13:47:53Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.5969444444444445
plone/guillotina,1128,Fix same txn copied to all tasks/requests + Implement graceful stop (like in asyncio.run()),masipcat,2021-05-03T10:32:09Z,2021-05-04T14:35:11Z,closed,True,2,1,2,3,4,2,3,2,0,0,0,0.20444444444444446
plone/guillotina,1127,Command: fix typo introduced in #1125,masipcat,2021-04-30T16:42:16Z,2021-04-30T18:25:09Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.7133333333333334
plone/guillotina,1126,Fix workflow change notification,bloodbare,2021-04-30T10:17:10Z,2021-04-30T10:36:40Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.052222222222222225
plone/guillotina,1125,Command: run the startup/shutdown and main logic inside the loop,masipcat,2021-04-27T11:18:10Z,2021-04-30T10:18:48Z,closed,True,6,1,4,7,4,3,3,2,1,1,0,0.32305555555555554
plone/guillotina,1122,Use connection pool when possible,vangheem,2021-04-19T13:30:54Z,2021-04-20T19:13:47Z,closed,True,0,2,3,2,2,2,2,1,0,2,0,18.178333333333335
plone/guillotina,1124,Bump asyncpg from 0.20.0 to 0.21.0,dependabot[bot],2021-04-20T16:45:05Z,2021-04-20T16:55:17Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/guillotina,1123,Fixing search on context on Elasticsearch,bloodbare,2021-04-19T14:25:30Z,2021-04-20T15:41:47Z,closed,True,3,0,2,3,3,1,3,1,0,1,0,0.23
plone/guillotina,1119,return 401 if NoPermissionToAdd is raised in defaultPOST,nilbacardit26,2021-04-16T09:31:30Z,2021-04-19T16:30:01Z,closed,True,0,2,4,2,3,3,2,2,0,2,0,0.10694444444444444
plone/guillotina,1121,[master] No longer have dedicated read connection and do not use any prepared statements,vangheem,2021-04-16T18:11:39Z,2021-04-18T23:39:29Z,closed,True,2,0,2,2,4,2,2,2,0,0,0,0.22083333333333333
plone/guillotina,1120,[5.x] No longer have dedicated read connection and do not use any prepared statements,vangheem,2021-04-16T15:42:47Z,2021-04-16T18:33:01Z,closed,True,1,3,3,4,3,2,3,0,0,3,0,0.12444444444444444
plone/guillotina,1118,Fixing ids on search results when its not container,bloodbare,2021-04-12T10:08:24Z,2021-04-12T21:28:58Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,1.0594444444444444
plone/guillotina,1117,Pgcatalog phrase,bloodbare,2021-04-09T09:16:27Z,2021-04-09T10:22:40Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.07416666666666667
plone/guillotina,1116,In case task is None wait fails,bloodbare,2021-04-08T09:42:37Z,2021-04-08T09:55:09Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.0225
plone/guillotina,1115,Enabling option to wait for futures to finish,bloodbare,2021-04-07T15:59:43Z,2021-04-07T17:32:19Z,closed,True,1,6,7,7,3,2,3,2,0,5,0,0.04138888888888889
plone/guillotina,1114,Context should be used to validate security,bloodbare,2021-04-07T06:49:00Z,2021-04-07T07:41:12Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.2363888888888889
plone/guillotina,1112,Bump jinja2 from 2.11.1 to 2.11.3,dependabot[bot],2021-03-20T02:49:15Z,2021-04-06T13:56:27Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/guillotina,1113,PG Catalog index needs to be suffixed by table name,bloodbare,2021-03-31T20:53:38Z,2021-04-01T07:34:02Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.03166666666666667
plone/guillotina,1111,Allow to skip pg catalog init,bloodbare,2021-03-12T15:31:21Z,2021-03-12T21:17:53Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.06166666666666667
plone/guillotina,1108,Write missing_value to object on deserialization,masipcat,2021-03-03T15:46:12Z,2021-03-04T09:06:16Z,closed,True,1,8,9,9,3,2,3,1,1,7,0,0.12861111111111112
plone/guillotina,1109,Splitting PG catalog to multiple files,bloodbare,2021-03-04T08:43:02Z,2021-03-04T09:05:47Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.2911111111111111
plone/guillotina,1105,Fix Behavior.__getattr__() returns a new instance of default value each time is called,masipcat,2021-02-24T14:42:06Z,,closed,False,2,0,1,2,3,1,2,0,1,0,0,0.3972222222222222
plone/guillotina,1107,ISecurityInfo: field 'id' was missing,masipcat,2021-03-03T14:31:24Z,2021-03-03T14:45:21Z,closed,True,0,0,2,0,3,2,0,2,0,0,0,0.08472222222222223
plone/guillotina,1106,Allow to reuse modified objects on async_get,bloodbare,2021-02-25T12:13:57Z,2021-02-25T19:57:08Z,closed,True,2,2,4,4,4,2,3,2,0,2,0,0.8633333333333333
plone/guillotina,1100,improve memcached metrics probe,lferran,2021-02-05T16:39:12Z,2021-02-25T14:42:27Z,closed,True,1,2,3,3,3,2,3,1,0,2,0,20.20138888888889
plone/guillotina,1104,Cleaner memcached_container fixture,lferran,2021-02-09T14:07:51Z,2021-02-09T15:05:47Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.04527777777777778
plone/guillotina,1101,Fixing field permission on create content,bloodbare,2021-02-08T18:59:02Z,2021-02-09T14:11:18Z,closed,True,2,6,7,8,4,3,3,2,1,4,0,0.2025
plone/guillotina,1103,Fix memcached tests,lferran,2021-02-09T10:30:24Z,2021-02-09T13:55:23Z,closed,True,1,3,4,4,3,3,3,1,1,2,0,0.5875
plone/guillotina,1102,temporarily skip memcached tests,lferran,2021-02-09T08:40:24Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/guillotina,1099,improve memcached metrics probe,lferran,2021-02-03T15:05:58Z,2021-02-03T15:15:59Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,0.05305555555555556
plone/guillotina,1087,forward-port fix: prevent caching objects bigger than max_cache_record_size,lferran,2021-01-14T09:13:58Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/guillotina,1015,Cache record size metric ,lferran,2020-10-08T10:20:56Z,,closed,False,1,3,4,4,4,3,4,2,0,2,0,1.4127777777777777
plone/guillotina,777,Restrict users and groups only added under manager folders,lferran,2019-12-16T09:17:55Z,,closed,False,12,1,2,13,3,2,3,0,1,1,0,0.19611111111111112
plone/guillotina,491,Specific permission for uploading files,lferran,2019-05-02T08:47:48Z,,closed,False,3,0,1,3,4,1,3,0,1,0,0,0.24194444444444443
plone/guillotina,1097,Adding local roles on @search scope,bloodbare,2021-01-29T08:19:20Z,2021-01-31T14:57:42Z,closed,True,1,5,6,6,3,3,2,1,0,5,1,1.4305555555555556
plone/guillotina,1093,Dbusers improvements,jordic,2021-01-17T07:30:11Z,2021-01-18T20:02:24Z,closed,True,1,8,10,9,4,3,4,3,1,6,0,0.09444444444444444
plone/guillotina,1095,Fix filter and sort by date field on pgcatalog,bloodbare,2021-01-18T09:18:16Z,2021-01-18T12:18:57Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,2.881111111111111
plone/guillotina,1092,Add memcached driver,lferran,2021-01-16T09:44:06Z,2021-01-18T08:41:57Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.4147222222222222
plone/guillotina,1094,Fixing dynamic vocabularies serialization,bloodbare,2021-01-17T10:04:56Z,2021-01-18T08:35:42Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0525
plone/guillotina,1088,ported: prevent caching objects bigger than max_cache_record_size,lferran,2021-01-14T09:23:39Z,2021-01-16T19:52:04Z,closed,True,3,0,1,3,4,1,3,1,0,0,0,0.10138888888888889
plone/guillotina,1090,Supporting non english FTS at pg catalog,bloodbare,2021-01-15T09:40:11Z,2021-01-15T17:21:13Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.06388888888888888
plone/guillotina,1089,Fixing group cache pickling problem,bloodbare,2021-01-14T16:45:20Z,2021-01-15T09:29:24Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.06305555555555556
plone/guillotina,1086,docs(developer) adjust and unify wording,svx,2021-01-13T16:11:17Z,2021-01-13T19:18:20Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.3516666666666667
plone/guillotina,1085,Fix: prevent caching objects bigger than max_cache_record_size ,lferran,2021-01-13T12:48:51Z,2021-01-13T16:27:00Z,closed,True,6,0,1,6,3,1,3,1,0,0,2,0.45694444444444443
plone/guillotina,1083,docs(various) adjust wording,svx,2021-01-12T13:37:52Z,2021-01-12T14:32:53Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.049166666666666664
plone/guillotina,1082,docs(index) adjust markup,svx,2021-01-11T15:56:01Z,2021-01-11T19:41:24Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,3.7536111111111112
plone/guillotina,1081,Fix bug passing emcache settings,lferran,2021-01-11T10:56:38Z,2021-01-11T14:06:51Z,closed,True,4,0,1,4,5,1,4,1,0,0,1,0.03111111111111111
plone/guillotina,1080,"Emcache bump, support for Min connections and new metrics",pfreixes,2021-01-11T10:40:49Z,2021-01-11T13:04:18Z,closed,True,2,0,2,2,4,2,2,2,0,0,0,0.10416666666666667
plone/guillotina,1079,Fixing StartTLS,bloodbare,2021-01-11T09:18:20Z,2021-01-11T10:40:49Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.635
plone/guillotina,1078,Fixing exception,bloodbare,2021-01-11T07:54:54Z,2021-01-11T10:30:33Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,2.036388888888889
plone/guillotina,1077,Fixing a bug in TUS,bloodbare,2021-01-09T19:32:55Z,2021-01-10T12:34:59Z,closed,True,1,2,3,3,3,2,3,1,0,2,0,0.05694444444444444
plone/guillotina,1076,Adding option for max search,bloodbare,2021-01-09T10:07:05Z,2021-01-09T11:36:54Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0575
plone/guillotina,1075,Filename on dict download,bloodbare,2021-01-07T14:34:10Z,2021-01-07T18:29:06Z,closed,True,1,4,5,5,3,2,3,1,0,4,0,0.1786111111111111
plone/guillotina,1074,Adding dynamic content,bloodbare,2021-01-04T11:00:58Z,2021-01-05T10:42:32Z,closed,True,2,0,1,2,4,1,2,1,0,0,0,0.37472222222222223
plone/guillotina,1071,Pinning PyJWT,bloodbare,2020-12-23T09:18:32Z,2020-12-23T11:47:56Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.04722222222222222
plone/guillotina,1010,Fix file not deleted in IMultiAttachments dict,masipcat,2020-09-24T20:54:19Z,2021-01-04T12:30:54Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,2439.451111111111
plone/guillotina,1073,Fixing keyword not search and aggregation endpoint,bloodbare,2021-01-03T00:13:28Z,2021-01-04T07:09:27Z,closed,True,3,0,2,3,3,1,3,1,0,1,0,9.594444444444445
plone/plone.schemaeditor,44,Remove ZopeTestCase,gforcada,2016-10-30T23:40:06Z,,closed,False,3,0,0,3,2,0,1,0,0,0,0,20229.864166666666
plone/plone.schemaeditor,84,Makes test Add a choice field with a named vocabulary more robust,wesleybl,2021-05-24T20:55:19Z,2021-05-26T18:03:16Z,closed,True,9,0,1,9,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone-frontend,10,Volto 14.0.0,ericof,2021-12-20T18:34:25Z,2021-12-20T22:01:48Z,closed,True,2,0,1,2,2,1,2,1,0,0,0,1.505
plone/plone-frontend,9,Move 14.0.0-alpha to the new folder structure.,ericof,2021-11-11T18:56:50Z,2021-11-11T19:24:41Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.08083333333333333
plone/plone-frontend,8,Add plone-frontend image with Volto 13.15.1,ericof,2021-11-11T14:11:20Z,2021-11-11T16:31:33Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.33805555555555555
plone/plone-frontend,5,Refactor image to use yo @plone/volto to generate the plone-frontend app,ericof,2021-11-10T19:14:07Z,2021-11-11T10:30:03Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,3.111388888888889
plone/plone-frontend,2,Add busybox to provide most useful tools with a minimal footprint,silviot,2021-10-28T05:03:39Z,2021-10-28T10:14:43Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,5.13
plone/plone-frontend,1,Update examples,ericof,2021-10-26T09:15:40Z,2021-10-27T09:43:38Z,closed,True,5,11,8,16,4,3,4,0,0,8,2,0.42138888888888887
plone/plone.recipe.zope2instance,182,Fix `python-dotenv` dependency for Python 2 compatibility,dataflake,2021-09-30T07:24:11Z,2021-09-30T13:06:24Z,closed,True,4,1,2,5,4,1,4,1,0,1,1,0.001388888888888889
plone/plone.recipe.zope2instance,178,Fix resource warning.,icemac,2021-08-17T06:09:56Z,2021-08-17T09:35:49Z,closed,True,6,0,1,6,3,1,3,1,0,0,0,0.0011111111111111111
plone/plone.recipe.zope2instance,175,Code style: black & isort Plone style,jensens,2021-05-11T10:41:45Z,2021-05-11T11:57:28Z,closed,True,3,3,4,6,4,3,3,1,0,3,0,0.001388888888888889
plone/plone.recipe.zope2instance,129,Basic repoze.profile integration,jensens,2019-09-12T09:00:53Z,2021-05-10T21:59:29Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,117,Allow to customize the WSGI pipeline ,ale-rt,2019-06-11T07:30:23Z,2021-05-10T13:17:29Z,closed,True,6,0,0,6,4,0,4,0,0,0,0,0.0022222222222222222
plone/plone.recipe.zope2instance,172,enable constraints files for test suite,jugmac00,2021-04-08T09:13:42Z,2021-04-09T13:12:16Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/plone.recipe.zope2instance,170,enable both weekly and manual builds for gh actions,jugmac00,2021-04-08T06:05:02Z,2021-04-08T07:15:30Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.recipe.zope2instance,168,Fix `$PYTHONSTARTUP` file support for the debug command under Python 3,dataflake,2021-03-22T09:15:59Z,2021-03-22T10:29:01Z,closed,True,4,0,1,4,4,1,3,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,165,Add support for Python 3.9 and parallelized tox runs,dataflake,2021-03-16T09:02:39Z,2021-03-16T22:23:34Z,closed,True,3,5,7,8,5,4,5,2,1,4,0,0.0011111111111111111
plone/plone.recipe.zope2instance,163,Make any ctl script python-dotenv (.env files) aware,sneridagh,2021-03-10T15:44:46Z,2021-03-12T11:32:01Z,closed,True,6,0,1,6,4,1,3,1,0,0,1,0.001388888888888889
plone/plone.recipe.zope2instance,161,fix windows cluster f.. config,jensens,2021-02-16T21:55:06Z,2021-02-17T09:10:34Z,closed,True,4,0,1,4,3,1,3,1,0,0,1,0.001388888888888889
plone/plone.recipe.zope2instance,160,Restored ability to use own explicit version of zodb-temporary-storage.,mauritsvanrees,2021-01-12T17:04:16Z,2021-01-18T11:31:16Z,closed,True,3,0,1,3,3,1,2,1,0,0,1,0.0016666666666666668
plone/plone.app.standardtiles,123,Hide uninstall profile,jensens,2021-12-09T17:58:17Z,2021-12-27T17:48:29Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,121,Batching version,agitator,2021-03-24T07:40:10Z,2021-03-24T07:45:50Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.07611111111111112
plone/plone.app.standardtiles,120,coveralls,ksuess,2021-03-23T10:33:31Z,2021-03-23T15:26:33Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.07222222222222222
plone/plone.app.standardtiles,119,update link to plone coredev docs in readme - fixes #106,spereverde,2021-03-22T18:23:42Z,2021-03-23T07:00:30Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,12.578888888888889
plone/plone.app.standardtiles,115,rss tile: expose published date,ksuess,2021-03-15T20:37:54Z,2021-03-17T13:51:58Z,closed,True,0,0,1,0,2,1,0,0,0,1,0,10.279722222222222
plone/plone.app.standardtiles,117,CI with Github actions: Python 2 / Python 3 and os version,ksuess,2021-03-16T11:12:12Z,2021-03-17T13:35:20Z,closed,True,1,1,1,2,2,1,2,0,1,0,0,23.16138888888889
plone/plone.app.standardtiles,109,Batching support,agitator,2020-11-03T15:40:54Z,2021-02-22T16:46:34Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,112,Conversion travis to github actions,djay,2021-02-04T03:56:31Z,2021-02-05T08:06:28Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,28.164166666666667
plone/plone.app.viewletmanager,22,tweak wording,tkimnguyen,2020-02-25T05:23:46Z,2021-06-28T21:08:27Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.001388888888888889
plone/plone.app.caching,89,Add @@images/image to purge list for images,wolbernd,2021-11-23T07:09:05Z,2021-11-24T14:33:05Z,closed,True,10,2,2,12,4,2,4,0,0,2,1,0.0011111111111111111
plone/plone.app.caching,88,Remove translations endpoint test because it does not have the correc…,sneridagh,2021-11-10T15:32:12Z,2021-11-10T16:19:44Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.caching,86,Fix deprecated imports,petschki,2021-10-20T21:41:02Z,2021-10-21T09:07:39Z,closed,True,4,0,3,4,4,2,3,2,1,0,2,0.001388888888888889
plone/plone.app.caching,84,fix label in controlpanel.pt,bduncan137,2021-09-24T16:30:46Z,2021-09-27T08:59:41Z,closed,True,4,0,1,4,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.app.caching,83,Add upgrade step for terse caching,mauritsvanrees,2021-09-13T10:16:55Z,2021-09-13T13:32:54Z,closed,True,3,0,0,3,3,0,3,0,0,0,0,0.001388888888888889
plone/plone.app.caching,81,Define etag for layout property.,mauritsvanrees,2021-08-24T09:46:35Z,2021-08-27T13:50:20Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/plone.app.caching,79,Fix ram-caching of binary files.,agitator,2021-05-07T09:14:33Z,2021-05-07T12:48:00Z,closed,True,3,0,0,3,3,0,3,0,0,0,0,0.0011111111111111111
plone/plone.app.caching,76,update classifiers,agitator,2021-02-17T18:30:07Z,2021-02-18T00:30:50Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,6.01
plone/plone.app.caching,75,Do not break if some custom code provides an alias for,reinhardt,2021-02-12T12:22:45Z,2021-02-15T09:19:19Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/plone.app.caching,74,Update templates markup to Bootstrap 5,petschki,2021-02-12T11:40:10Z,2021-02-13T08:58:39Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,20.963333333333335
plone/plone.app.caching,67,Remove unused redirectOnResponse from pat-modal links,fulv,2020-10-14T08:07:13Z,2021-02-02T09:12:53Z,closed,True,5,0,1,5,4,1,4,1,0,0,0,0.0016666666666666668
plone/plone.app.caching,71,Add more purge paths for images and downloads,jensens,2021-01-29T17:01:30Z,2021-02-02T07:33:23Z,closed,True,4,0,1,4,2,1,2,1,0,0,0,2.4427777777777777
plone/plone.app.caching,73,Do not break if some custom code provides an alias for,ale-rt,2021-02-01T10:01:07Z,2021-02-01T16:46:16Z,closed,True,3,0,0,3,3,0,3,0,0,0,1,0.001388888888888889
plone/plone.app.caching,65,Restore and modernize resourceRegistries ETag.,mauritsvanrees,2020-10-08T16:44:32Z,2021-02-01T16:27:10Z,closed,True,12,0,1,12,3,1,3,1,0,0,1,0.001388888888888889
plone/plone.app.caching,69,Black/ Py3,jensens,2020-11-28T12:51:28Z,2020-11-30T09:04:48Z,closed,True,2,0,1,2,3,1,2,1,0,0,1,8.091111111111111
plone/plone.app.caching,70,Restore resource registries eTag [2x],mauritsvanrees,2021-01-25T21:43:07Z,2021-01-26T13:39:56Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.relationfield,33,Update tests for Barceloneta LTS,petschki,2021-02-10T23:01:05Z,2021-02-13T08:54:13Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/plone.app.z3cform,137,Remove errorneous extra curly bracket in class name of the widget wrapper.,thet,2021-12-19T11:58:53Z,2021-12-19T20:18:57Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/plone.app.z3cform,135,"enable formautofocus pattern for plone forms, could be disabled for forms by setting class variable enable_autofocus to False",jmevissen,2021-11-11T10:46:11Z,2021-11-18T08:49:12Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.app.z3cform,130,fix display mode of a widget in BS5,jensens,2021-09-30T16:11:50Z,2021-10-07T11:58:07Z,closed,True,7,1,3,8,5,2,4,2,1,0,1,0.001388888888888889
plone/plone.app.z3cform,125,Add support for more widgets when working with relationfieds,pbauer,2021-02-01T12:06:21Z,2021-08-12T05:53:42Z,closed,True,2,0,0,2,3,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.z3cform,129,"Fix form error alert, includes rendering for invariants",jensens,2021-09-28T16:26:16Z,2021-10-02T13:07:57Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0016666666666666668
plone/plone.app.z3cform,127,update classifiers,agitator,2021-02-17T16:31:04Z,2021-02-17T20:27:53Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,3.9452777777777777
plone/plone.app.z3cform,95,Remove aquisition on extraction in relation widget,tomgross,2018-07-09T12:53:10Z,,closed,False,1,0,0,1,2,0,1,0,0,0,0,8290.020277777778
plone/plone.app.z3cform,80,Imports are Python3 compatible,ale-rt,2017-10-21T13:27:59Z,,closed,False,3,0,0,3,3,0,3,0,0,0,0,2.433611111111111
plone/plone.app.z3cform,34,Fix quoted-printable encoding probs for ajax select widget,thet,2015-11-24T21:14:55Z,,closed,False,11,0,0,11,4,0,4,0,0,0,0,0.1411111111111111
plone/plone.app.z3cform,114,bootstrap4 widget templates,petschki,2020-04-21T19:19:59Z,2021-02-13T08:52:01Z,closed,True,6,2,3,8,4,2,3,2,1,0,0,0.0016666666666666668
