repo,pr_number,title,author,created_at,merged_at,state,merged,issue_comments_count,review_comments_count,reviews_count,total_comments,participants_count,reviewers_count,commenters_count,approved_reviews,changes_requested_reviews,comment_reviews,reactions_total,first_response_time
plone/guillotina,1166,Bump pillow from 8.3.2 to 9.0.1,dependabot[bot],2022-03-12T00:57:17Z,,closed,False,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/guillotina,1168,Fix pillow and ready for 6.4.0,bloodbare,2022-03-16T19:39:58Z,2022-03-16T21:54:02Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0913888888888889
plone/guillotina,1160,Breaking change: guillotina futures won't have the txn set anymore,masipcat,2021-12-01T16:42:10Z,2022-03-16T19:13:36Z,closed,True,2,1,2,3,3,2,2,1,0,1,0,0.03027777777777778
plone/guillotina,1167,Fix @pytest.mark.app_settings modified original settings dictionary,masipcat,2022-03-16T14:32:11Z,2022-03-16T19:10:59Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.23333333333333334
plone/guillotina,1164,Bump pillow from 8.3.2 to 9.0.0,dependabot[bot],2022-01-13T03:43:23Z,,closed,False,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
plone/guillotina,1165,Add render_options to email validation utility,jotare,2022-02-11T23:13:06Z,2022-02-16T19:07:39Z,closed,True,0,0,3,0,4,3,0,3,0,0,0,89.83333333333333
plone/guillotina,1162,Fix previous change in mailer utility,masipcat,2021-12-16T13:00:12Z,2022-01-12T10:53:56Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.07972222222222222
plone/guillotina,1163,"Documentation search, metadata, aggregation",ksuess,2022-01-09T13:56:47Z,2022-01-12T10:53:20Z,closed,True,1,0,2,1,4,2,1,2,0,0,0,0.004166666666666667
plone/plone.schemaeditor,94,Tests: sleep before clicking button to add new content type.,mauritsvanrees,2022-08-09T16:11:38Z,2022-08-10T13:49:37Z,closed,True,2,0,1,2,3,1,2,1,0,0,1,0.001388888888888889
plone/plone.schemaeditor,92,Fix adding and moving fields between fieldsets.,frapell,2022-07-27T18:07:09Z,2022-08-09T15:18:03Z,closed,True,7,4,3,11,4,3,4,1,1,1,0,0.001388888888888889
plone/plone.schemaeditor,93,Fix incomplete validation error for invalid field name.,mauritsvanrees,2022-08-04T20:48:21Z,2022-08-05T12:49:17Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.schemaeditor,90,Robot tests: wait until overlay is closed.,mauritsvanrees,2022-06-08T22:09:02Z,2022-06-09T07:13:56Z,closed,True,8,0,0,8,4,0,4,0,0,0,0,0.0011111111111111111
plone/plone.schemaeditor,89,Move save buttons into viewport,fredvd,2022-06-07T14:42:01Z,2022-06-07T21:46:32Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.001388888888888889
plone/plone.schemaeditor,88,Make compatible with robotframework 3-5.,mauritsvanrees,2022-05-02T21:46:05Z,2022-05-02T23:13:27Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/plone.schemaeditor,87,ignore validation for schemalisting buttons,petschki,2022-03-30T13:56:26Z,2022-03-31T07:59:06Z,closed,True,3,0,0,3,3,0,2,0,0,0,0,0.001388888888888889
plone/plone.schemaeditor,85,ES6,petschki,2022-03-17T10:58:08Z,2022-03-24T14:07:36Z,closed,True,5,0,0,5,3,0,3,0,0,0,1,0.0016666666666666668
plone/plone-frontend,29,"Remove cache, omelette and .yarn/cache folders of final image",wesleybl,2022-12-14T02:36:19Z,2022-12-21T15:00:14Z,closed,True,6,0,2,6,4,2,2,2,0,0,1,10.43
plone/plone-frontend,23,Fix platform on nightly too,sneridagh,2022-10-07T12:07:45Z,2022-10-07T12:07:49Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,22,Fix platform on nightly too,sneridagh,2022-10-07T12:07:01Z,2022-10-07T12:07:07Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,20,Fix build for both architectures,sneridagh,2022-10-07T10:31:33Z,2022-10-07T10:34:22Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,21,Fix build for both architectures,sneridagh,2022-10-07T10:32:57Z,2022-10-07T10:34:14Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,18,Re-enable arm64 build,sneridagh,2022-10-03T14:48:16Z,2022-10-04T07:22:06Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,19,Re-enable arm64 build (15.x),sneridagh,2022-10-03T14:49:15Z,2022-10-04T07:21:59Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-frontend,15,Implement nightly build of plone-frontend,ericof,2022-05-06T07:39:19Z,2022-05-06T07:49:14Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.16027777777777777
plone/plone-frontend,13,Refactor repository,ericof,2022-05-03T10:37:28Z,2022-05-03T12:52:14Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,2.061111111111111
plone/plone-frontend,11,Add Sponsor button to the repository,ericof,2022-04-18T14:26:13Z,2022-04-18T14:26:18Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,7.4927777777777775
plone/.github,6,Create SUPPORT.md,stevepiercy,2022-09-05T20:40:10Z,2022-09-10T01:41:58Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,101.02805555555555
plone/.github,4,Create CODE_OF_CONDUCT.md,stevepiercy,2022-09-05T20:03:44Z,2022-09-10T01:40:12Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,101.6061111111111
plone/.github,5,Create SECURITY.md,stevepiercy,2022-09-05T20:09:14Z,2022-09-10T00:21:58Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,98.51194444444444
plone/.github,3,Update title and description of repo with link,stevepiercy,2022-09-05T20:00:00Z,2022-09-06T10:18:31Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,14.306944444444444
plone/.github,2,Create CONTRIBUTING.md for the Plone GitHub organization,stevepiercy,2022-08-12T04:45:18Z,2022-08-18T22:16:51Z,closed,True,4,0,1,4,2,1,2,1,0,0,0,161.52388888888888
plone/plone.recipe.zope2instance,187,Don't try to install eggs based on section name,perrinjerome,2022-12-17T06:09:23Z,,open,False,5,0,0,5,3,0,3,0,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,186,Fix `python-dotenv` dependency for Python 3.10 compatibility.,thet,2022-09-17T07:40:33Z,2022-09-19T10:55:44Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,55.45861111111111
plone/plone.recipe.zope2instance,185,"By default, do not create a tempstorage on Plone 6.",mauritsvanrees,2022-03-07T16:47:04Z,2022-03-16T21:32:08Z,closed,True,4,3,4,7,3,2,3,1,0,3,0,0.0011111111111111111
plone/plone.recipe.zope2instance,184,Fix CI,mauritsvanrees,2022-03-07T14:46:28Z,2022-03-07T16:36:16Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
plone/plone-backend,106,Fix nightly links for both 6.0 and 5.2,stevepiercy,2022-12-18T04:00:57Z,2022-12-18T17:48:42Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,0.12111111111111111
plone/plone-backend,103,Try upgrading packages from the base image,davisagli,2022-12-05T06:09:46Z,2022-12-06T16:03:05Z,closed,True,3,3,4,6,3,2,3,1,1,2,0,4.604722222222223
plone/plone-backend,95,Use Python 3.11,jensens,2022-11-28T16:48:22Z,2022-12-06T12:21:49Z,closed,True,6,5,6,11,4,4,4,1,1,4,1,48.305277777777775
plone/plone-backend,102,"Allow ADDONS to be present, but empty",sneridagh,2022-12-03T07:22:27Z,2022-12-03T09:29:25Z,closed,True,0,4,5,4,3,3,3,1,1,3,0,0.06666666666666667
plone/plone-backend,101,More focus on Plone 6 in README,jensens,2022-11-29T09:26:56Z,2022-11-30T10:07:50Z,closed,True,4,13,8,17,5,4,3,3,3,2,0,1.3844444444444444
plone/plone-backend,98,update GH actions to avoid node warnings,jensens,2022-11-29T08:49:35Z,2022-11-29T18:18:24Z,closed,True,0,0,2,0,3,2,0,2,0,0,0,8.695555555555556
plone/plone-backend,100,Update readme,jensens,2022-11-29T09:13:04Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,97,remove traces of six in tests,jensens,2022-11-29T08:35:09Z,2022-11-29T08:43:53Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,96,do not use six in tests,jensens,2022-11-28T20:06:41Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,93,Avoid double addition of config snippets to the Zope configuration,Rudd-O,2022-11-24T11:42:12Z,2022-11-25T14:50:31Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,27.136944444444445
plone/plone-backend,92,Add zope.conf.d configuration feature.,Rudd-O,2022-11-15T10:24:46Z,2022-11-16T22:44:26Z,closed,True,2,0,1,2,2,1,2,1,0,0,1,3.238888888888889
plone/plone-backend,91, Allow changing the listen port for the Zope process.,Rudd-O,2022-11-15T09:19:22Z,2022-11-15T13:40:34Z,closed,True,2,0,1,2,2,1,1,1,0,0,1,4.35
plone/plone-backend,69,Allow changing the listen port for the Zope process.,Rudd-O,2022-10-02T22:05:46Z,,closed,False,18,3,7,21,7,5,6,4,0,3,3,2.230277777777778
plone/plone-backend,90,Fix chown in Dockerfile,bernhardreiter,2022-11-10T15:56:53Z,2022-11-10T20:04:04Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0025
plone/plone-backend,87,Configure Python version as a Dockerfile ARG,davisagli,2022-10-25T00:17:33Z,2022-10-25T08:14:44Z,closed,True,3,0,1,3,3,1,3,1,0,0,0,7.947777777777778
plone/plone-backend,85,Fixes Error in label,jensens,2022-10-24T16:42:43Z,2022-10-24T18:26:40Z,closed,True,1,0,1,1,2,1,1,1,0,0,1,0.03666666666666667
plone/plone-backend,83,Move nightly image generation to branch 6.0.x,ericof,2022-10-19T19:43:13Z,2022-10-19T19:45:01Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.022222222222222223
plone/plone-backend,67,Add notes on how to install addon packages in an extended container.,Rudd-O,2022-09-12T02:07:40Z,,closed,False,11,12,6,23,4,2,4,1,2,3,2,0.9777777777777777
plone/plone-backend,33,"Specify platform in push too, since the images were not being pushed…",sneridagh,2022-01-09T10:23:03Z,2022-01-09T11:54:33Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.5216666666666667
plone/plone-backend,78,Layer cache,jensens,2022-10-17T14:30:54Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,76,update to use Python 3.10,jensens,2022-10-17T12:21:08Z,2022-10-17T14:11:20Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.4541666666666666
plone/plone-backend,72,"fix #61 and use ""here documents""",jensens,2022-10-16T12:40:01Z,2022-10-17T11:48:45Z,closed,True,4,4,5,8,2,2,2,1,0,4,1,1.5547222222222221
plone/plone-backend,71,update to b3,tkimnguyen,2022-10-15T14:54:32Z,2022-10-15T15:42:30Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,0.7838888888888889
plone/plone-backend,66,Update to Plone 6.0.0b2 and pip 22.2.2,davisagli,2022-09-11T22:42:43Z,2022-09-12T00:11:06Z,closed,True,7,0,1,7,3,1,3,1,0,0,3,0.3219444444444444
plone/plone-backend,59,Implement nightly builds of buildout.coredev,ericof,2022-05-05T16:01:26Z,2022-05-05T16:06:43Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,56,Add Sponsor button to the repository,ericof,2022-04-18T14:25:16Z,,closed,False,1,0,1,1,2,1,1,0,1,0,0,7.502777777777778
plone/plone-backend,55,Fix typo in image tag,sneridagh,2022-04-10T11:57:55Z,2022-04-10T16:27:39Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone-backend,54,Build Plone 6.0.0a4,sneridagh,2022-04-08T09:19:50Z,2022-04-08T13:32:52Z,closed,True,0,4,5,4,4,4,2,2,0,3,0,0.7947222222222222
plone/plone-backend,53,Update README.,ericof,2022-03-25T11:39:29Z,2022-03-25T13:09:06Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.4672222222222222
plone/plone-backend,52,Add support for custom CORS via environment variables,avoinea,2022-03-07T11:43:05Z,2022-03-07T12:50:32Z,closed,True,0,0,2,0,3,2,0,2,0,0,0,0.33555555555555555
plone/plone-backend,49,Add images for 6.0.0a3 and 5.2.7,sneridagh,2022-01-31T19:38:38Z,2022-01-31T21:15:58Z,closed,True,8,0,1,8,5,1,4,1,0,0,1,0.7347222222222223
plone/plone-backend,50,Fix versions 5.2.7 and 6.0.0a3,ericof,2022-02-01T17:26:51Z,2022-02-01T18:33:37Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.42583333333333334
plone/plone-backend,47,fix problem with segfault of wget with timeout set,jensens,2022-01-20T14:51:34Z,2022-01-20T16:27:02Z,closed,True,1,0,2,1,3,2,1,2,0,0,0,1.535
plone/plone-backend,44,fixes #41: wget for healthcheck,jensens,2022-01-18T11:03:04Z,2022-01-18T20:03:33Z,closed,True,3,0,2,3,2,1,2,1,0,0,1,1.398611111111111
plone/plone-backend,38,Fix #23 + README overhaul,jensens,2022-01-11T11:19:08Z,2022-01-18T12:44:42Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,168.99138888888888
plone/plone-backend,45,fixes #42 preinstall python-ldap,jensens,2022-01-18T11:12:41Z,2022-01-18T12:41:39Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.2830555555555556
plone/plone-backend,28,Fix ADDONS environment variable,sneridagh,2021-12-30T09:10:37Z,,closed,False,2,1,1,3,2,1,2,0,0,1,0,1.1602777777777777
plone/plone-backend,34,Base on recent debian Bullseye,jensens,2022-01-10T17:15:43Z,2022-01-11T07:47:19Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.6047222222222223
plone/plone-backend,26,Testing multiarch builds,sneridagh,2021-12-29T11:18:22Z,2022-01-08T23:04:11Z,closed,True,11,0,1,11,3,1,3,1,0,0,2,155.66055555555556
plone/plone-backend,31,Remove leftovers from moving the relstorage packages to build (it fai…,sneridagh,2022-01-04T18:41:20Z,2022-01-04T21:59:25Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,3.296666666666667
plone/plone-backend,30,Amend one ADDONS entry with quotes that was left behind in the 5.2 se…,sneridagh,2022-01-03T16:08:01Z,2022-01-03T22:42:42Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,6.576388888888889
plone/plone-backend,25,Move relstorage install to builder,sneridagh,2021-12-29T10:57:45Z,2022-01-03T14:17:44Z,closed,True,7,2,5,9,3,2,2,2,0,2,0,0.13111111111111112
plone/plone-backend,29,"Fixes #27, it allows several ADDONS in environment variable",sneridagh,2021-12-30T19:27:02Z,2022-01-03T09:35:22Z,closed,True,0,0,2,0,3,2,0,2,0,0,0,85.22833333333334
plone/plone-zeo,1,Added version 5.3.0,pnicolli,2022-07-07T13:11:39Z,,closed,False,1,0,0,1,1,0,1,0,0,0,0,
plone/plone.app.standardtiles,137,Linkintegrity for HTML and ExistingContentTile,petschki,2022-09-21T14:27:57Z,2022-11-23T10:29:51Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,136,Added linkintegrity for html and existingcontent tile. [2.x],mauritsvanrees,2022-09-19T20:23:42Z,2022-09-21T10:00:44Z,closed,True,1,0,2,1,3,2,1,2,0,0,0,12.037222222222223
plone/plone.app.standardtiles,134,Cleanup and fix ExistingContentTile,gotcha,2022-06-16T12:52:09Z,2022-06-16T15:09:44Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,133,Problem: existingcontent __getattr__ is piling hacks,gotcha,2022-06-09T13:18:10Z,2022-06-16T12:29:39Z,closed,True,3,6,4,9,3,3,3,2,0,2,0,97.205
plone/plone.app.standardtiles,131,Fix import of isDefaultPage,petschki,2022-05-09T11:57:06Z,2022-05-10T07:01:18Z,closed,True,0,1,2,1,2,2,1,1,0,1,0,19.060277777777777
plone/plone.app.standardtiles,127,Plone 6,jensens,2022-03-09T15:46:53Z,2022-03-23T14:58:34Z,closed,True,10,0,2,10,3,1,3,1,1,0,0,223.11222222222221
plone/plone.app.standardtiles,128,Fix showing private content while editing a tile.,mauritsvanrees,2022-03-18T15:24:45Z,2022-03-19T07:01:45Z,closed,True,3,0,1,3,2,1,1,1,0,0,0,15.61138888888889
plone/plone.app.standardtiles,129,Simplified and fixed CI for Plone 5.1 and 5.2.,mauritsvanrees,2022-03-21T12:20:19Z,2022-03-22T11:13:40Z,closed,True,2,0,0,2,1,0,1,0,0,0,0,
plone/plone.app.standardtiles,101,Fix traversal to restricted content in existingcontent tile,petschki,2019-04-26T10:22:18Z,,closed,False,2,0,0,2,2,0,2,0,0,0,0,25373.1375
plone/plone.app.standardtiles,76,Gsoc17 listfieldtile,mikkohu,2017-08-28T14:54:00Z,,closed,False,1,0,0,1,2,0,1,0,0,0,0,37845.105
plone/plone.app.standardtiles,75,Gsoc17 repeating list tile,mikkohu,2017-08-28T14:48:24Z,,closed,False,4,0,0,4,4,0,3,0,0,0,0,19.83888888888889
plone/plone.app.standardtiles,47,Add selectable views for existing content type,datakurre,2016-09-11T19:02:47Z,,closed,False,1,0,0,1,2,0,1,0,0,0,0,36470.311944444446
plone/plone.app.standardtiles,113,failures when using unicode in fields,djay,2021-02-05T05:44:26Z,,open,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,110,Replace dependency on noembed with python-oembed and list of providers,datakurre,2021-01-15T19:34:42Z,,open,False,3,0,0,3,2,0,2,0,0,0,0,61.01
plone/plone.app.standardtiles,102,Added field to set a CSS class and placeholders for fields translations,daniele-andreotti,2019-05-17T12:46:10Z,,open,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,126,Fix viewlet lookup,agitator,2022-01-25T15:31:54Z,2022-03-09T12:32:58Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.viewletmanager,28,Improve `manage-viewlets` usability,petschki,2022-11-10T08:29:22Z,2022-11-10T16:59:53Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.viewletmanager,26,Update markup to use Bootstrap Cards,santonelli,2022-09-01T09:34:57Z,2022-09-01T18:26:57Z,closed,True,2,0,1,2,4,1,2,1,0,0,1,0.0011111111111111111
plone/plone.app.viewletmanager,25,change default message for msgid,erral,2022-06-27T07:10:09Z,2022-06-27T10:05:54Z,closed,True,4,0,0,4,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,278,Remove duplicated interface,gforcada,2021-12-06T13:33:38Z,,closed,False,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,329,Fix document-actions icons,MrTango,2022-11-18T11:48:20Z,2022-11-18T13:16:04Z,closed,True,2,0,2,2,4,2,2,2,0,0,0,0.0011111111111111111
plone/plone.app.layout,328,Fix password used in tests,davisagli,2022-10-05T18:52:48Z,2022-10-06T07:52:24Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.001388888888888889
plone/plone.app.layout,324,Use a variable to allow customization of the image scale used for social tags,laulaz,2022-09-11T08:32:29Z,2022-09-20T18:18:19Z,closed,True,3,4,7,7,5,4,4,3,0,3,0,0.0011111111111111111
plone/plone.app.layout,326,show full datetime in toolbar modification time,erral,2022-09-18T18:22:45Z,2022-09-19T16:12:33Z,closed,True,7,0,2,7,4,2,4,2,0,0,1,0.0011111111111111111
plone/plone.app.layout,327,Use longer password in tests,davisagli,2022-09-19T02:37:27Z,2022-09-19T09:15:36Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/plone.app.layout,310,Updates for SVG Plone logo,petschki,2022-06-09T14:26:03Z,2022-06-10T07:51:59Z,closed,True,3,0,0,3,3,0,3,0,0,0,0,0.0016666666666666668
plone/plone.app.layout,319,get the title from the registry in case the navigation root is the portal object,erral,2022-08-01T13:56:31Z,2022-08-18T22:44:36Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.app.layout,322,Update markup and BS5 classes for anontools viewlet,petschki,2022-08-18T07:10:03Z,2022-08-18T12:16:11Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,320,Fix css classes for membertools dropdown if toolbar is disabled,petschki,2022-08-12T10:19:22Z,2022-08-18T04:35:08Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,318,get the title from the registry in case the navigation root is the portal object [Plone 5.2],erral,2022-08-01T13:56:23Z,2022-08-17T14:31:46Z,closed,True,3,0,2,3,4,2,2,1,0,1,0,0.0011111111111111111
plone/plone.app.layout,301,Allow overiding navigation_depth via request param in GlobalSectionsViewlet,MrTango,2022-05-02T17:37:19Z,,open,False,5,0,1,5,5,1,5,1,0,0,1,0.0011111111111111111
plone/plone.app.layout,316,change i18n msgid,erral,2022-06-27T07:04:58Z,2022-06-27T09:42:54Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/plone.app.layout,315,simplify i18n label,erral,2022-06-26T18:11:43Z,2022-06-26T18:56:02Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.0011111111111111111
plone/plone.app.layout,314,add missing i18n tags,erral,2022-06-23T13:29:12Z,2022-06-23T20:14:07Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.layout,313,Remove href from toolbar header link,petschki,2022-06-21T06:10:14Z,2022-06-21T11:59:15Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.layout,312,Fix og:image by using an @@images scale instead of @@download.,agitator,2022-06-15T15:05:55Z,2022-06-16T15:19:09Z,closed,True,3,0,0,3,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,311,Toolbar width and wrapping tweaks,agitator,2022-06-15T14:37:22Z,2022-06-16T15:17:10Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.001388888888888889
plone/plone.app.layout,309,Remove alt tags from icons within links.,agitator,2022-05-19T21:05:28Z,2022-05-20T13:43:49Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.app.layout,308,add nav class for more coherent styling,agitator,2022-05-18T16:29:35Z,2022-05-18T16:37:37Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.app.layout,303,"Reimplement ""dropend"" and collapsed icons for bootstrap toolbar",petschki,2022-05-05T08:48:41Z,2022-05-16T13:55:26Z,closed,True,8,0,0,8,6,0,6,0,0,0,3,0.0011111111111111111
plone/plone.app.layout,307,Fix a regression happening when a creator or a contributor is not a valid user id,ale-rt,2022-05-13T14:43:22Z,2022-05-13T15:53:08Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.layout,306,Rework document byline,ale-rt,2022-05-07T09:42:03Z,2022-05-10T15:14:39Z,closed,True,6,0,0,6,3,0,3,0,0,0,1,0.0011111111111111111
plone/plone.app.layout,302,Base overhaul,mauritsvanrees,2022-05-04T19:44:06Z,2022-05-05T09:57:25Z,closed,True,4,0,0,4,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,300,Fix tests for https://github.com/plone/Products.CMFPlone/issues/3486,pbauer,2022-04-08T08:27:13Z,2022-05-03T16:43:14Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.0011111111111111111
plone/plone.app.layout,298,Do not use structure for status messages.,mauritsvanrees,2022-04-04T08:25:44Z,2022-04-07T21:24:13Z,closed,True,3,0,0,3,2,0,2,0,0,0,0,0.001388888888888889
plone/plone.app.layout,299,Added support for images in liveSearch results.,agitator,2022-04-07T17:32:27Z,2022-04-07T21:22:06Z,closed,True,1,0,1,1,3,1,1,1,0,0,0,0.0011111111111111111
plone/plone.app.layout,296,"use default button style, move specific styling to theme",agitator,2022-03-30T15:29:35Z,2022-03-31T16:00:47Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.001388888888888889
plone/plone.app.layout,295,Allow content scrolling when offcanvas backdrop is active,pbauer,2022-03-28T12:57:00Z,2022-03-28T14:40:48Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.app.layout,294,Offcanvasnav,agitator,2022-03-25T11:08:26Z,2022-03-25T15:43:26Z,closed,True,4,0,0,4,3,0,3,0,0,0,0,0.0011111111111111111
plone/plone.app.layout,293,Offcanvas nav,agitator,2022-03-25T10:42:34Z,,closed,False,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.layout,254,Barceloneta lts svg icons,thet,2021-04-28T08:50:01Z,2022-03-24T14:24:05Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.layout,287,remove nesting of portal-header and portal-top viewlets,erral,2022-01-27T13:40:33Z,2022-02-09T16:43:39Z,closed,True,9,0,2,9,6,2,5,2,0,0,2,0.001388888888888889
plone/plone.app.layout,290,Correct favicon handling.,Rudd-O,2022-02-01T23:44:48Z,2022-02-04T00:43:04Z,closed,True,8,3,3,11,3,1,3,0,0,3,1,0.0011111111111111111
plone/plone.app.layout,256,Plip barcelonettalts favicon remake,talarias,2021-08-04T09:20:43Z,,closed,False,4,0,0,4,3,0,2,0,0,0,0,0.0011111111111111111
