repo,pr_number,title,author,created_at,merged_at,state,merged,issue_comments_count,review_comments_count,reviews_count,total_comments,participants_count,reviewers_count,commenters_count,approved_reviews,changes_requested_reviews,comment_reviews,reactions_total,first_response_time
plone/plone.schemaeditor,24,"Add a ""protected"" method to IFieldFactory",ebrehault,2015-06-02T15:24:01Z,2015-06-03T09:46:58Z,closed,True,5,0,0,5,3,0,3,0,0,0,0,15.056944444444444
plone/plone.schemaeditor,33,addTokenToUrl soft dependency 2nd try,thet,2015-09-04T15:27:52Z,2015-09-04T18:51:50Z,closed,True,1,0,0,1,1,0,1,0,0,0,0,
plone/plone.schemaeditor,32,"Revert ""addTokenToUrl soft dependency""",thet,2015-09-02T15:51:13Z,2015-09-02T15:51:27Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.schemaeditor,31,addTokenToUrl soft dependency,thet,2015-08-31T22:52:26Z,2015-09-02T12:28:02Z,closed,True,1,0,0,1,1,0,1,0,0,0,0,
plone/plone.schemaeditor,26,Display status message in parent window after modal close,ebrehault,2015-06-06T15:59:30Z,2015-07-08T04:31:20Z,closed,True,10,0,0,10,3,0,3,0,0,0,0,30.066388888888888
plone/plone.schemaeditor,27,Supports additionalSchemata in field Add form ,ebrehault,2015-06-15T12:30:09Z,2015-07-02T03:54:24Z,closed,True,1,0,0,1,1,0,1,0,0,0,0,
plone/plone.schemaeditor,25,Fix robot,gotcha,2015-06-02T15:58:17Z,2015-06-03T07:01:31Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.schemaeditor,19,Fix schmaeditor to preserve i18n Message values,datakurre,2014-10-16T00:19:41Z,2015-05-27T11:09:45Z,closed,True,12,0,0,12,2,0,2,0,0,0,0,5192.896111111111
plone/plone.schemaeditor,23,Rename pat-modal to pat-plone-modal.,jcbrand,2015-04-17T16:22:14Z,2015-04-22T20:01:42Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.schemaeditor,22,sorted fields by localized name/possibly inappropriate use of zope.i18n.translate(),zopyx,2015-04-09T19:18:53Z,,closed,False,5,1,0,6,4,0,4,0,0,0,0,1.1483333333333334
plone/plone.schemaeditor,21,make fieldset creation optional,ebrehault,2015-02-22T20:16:12Z,2015-02-26T18:45:10Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.schemaeditor,20,Update to use mockup Modal for plone 5,davisagli,2015-02-16T00:51:45Z,2015-02-16T01:11:34Z,closed,True,1,0,0,1,2,0,1,0,0,0,0,0.33166666666666667
plone/plone.app.viewletmanager,10,Fix manage-viewlets for Plone 5,pbauer,2015-08-28T09:52:53Z,2015-08-28T12:08:12Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
