organisation,total_commits,total_pull_requests,contributors_count,contributors,repositories_count,repositories,first_contribution,last_contribution
Jarn,32,0,1,baekholt,1,Products.PloneLanguageTool,2003-09-07,2003-10-26
Independent,2,0,1,jodok,1,Products.PloneLanguageTool,2003-09-07,2003-09-07
