username,total_commits,total_pull_requests,repositories_count,repositories,first_contribution,last_contribution
pbauer,65,24,12,"buildout.coredev, demo.plone.org, form-block, plone.api, plone.app.portlets, plone.app.theming, plone.app.vocabularies, plone.distribution, plone.org, plone.volto, training, volto",2023-01-01,2023-12-25
jaroel,55,11,8,"Products.CMFPlone, buildout.coredev, plone.api, plone.app.content, plone.app.linkintegrity, plone.rest, plone.restapi, volto",2023-05-17,2023-11-07
ale-rt,54,16,14,"Products.CMFPlone, Products.PortalTransforms, bobtemplates.plone, buildout.coredev, meta, plone.app.layout, plone.app.robotframework, plone.app.widgets, plone.batching, plone.classicui, plone.formwidget.namedfile, plone.formwidget.recurrence, plone.portlets, plone.schemaeditor",2023-02-06,2023-12-13
clrbuilder,50,0,1,dockerhub-official-images,2023-01-01,2023-12-31
tiberiuichim,46,12,2,"training, volto",2023-02-23,2023-11-27
J0WI,42,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-16,2023-12-21
1letter,41,11,7,"Products.CMFPlone, buildout.coredev, mockup, plone.app.contenttypes, plone.app.registry, plone.app.upgrade, plone.restapi",2023-04-29,2023-12-01
mpellerin42,41,41,1,pastanaga-angular,2023-01-02,2023-12-21
archlinux-github,34,0,1,dockerhub-official-images,2023-01-01,2023-11-12
MAX-786,33,4,2,"documentation, volto",2023-01-02,2023-03-18
getong,33,0,1,dockerhub-official-images,2023-01-17,2023-12-25
mamico,32,12,9,"Products.CMFPlone, buildout.coredev, plone.dexterity, plone.event, plone.recipe.zope2instance, plone.rest, plone.restapi, plone.scale, volto",2023-01-28,2023-10-18
ionlizarazu,30,5,2,"2023.ploneconf.org, volto",2023-02-27,2023-10-16
keeganwitt,30,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-02,2023-11-29
Tishasoumya-02,29,29,1,volto,2023-06-19,2023-10-03
d-fence,28,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-09,2023-12-22
id,27,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-12,2023-12-01
rber474,25,1,1,documentation,2023-10-22,2023-10-23
gogobd,25,6,6,"buildout.coredev, cookiecutter-zope-instance, plone.api, plone.app.mosaic, plone.app.multilingual, plone.event",2023-01-13,2023-11-08
amsteinb-orcl,25,0,1,dockerhub-official-images,2023-01-17,2023-12-20
frapell,24,10,7,"buildout.coredev, mockup, plone.app.event, plone.app.mosaic, plone.app.portlets, plone.app.standardtiles, plone.staticresources",2022-03-25,2023-09-18
powersj,23,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-01,2023-12-13
claudiaifrim,22,4,2,"training, volto",2023-07-27,2023-10-18
KVS85,21,0,1,dockerhub-official-images,2023-01-13,2023-12-22
lenadax,21,4,4,"documentation, mockup, plone.app.mosaic, plonetheme.barceloneta",2023-02-06,2023-03-31
jackahl,20,3,2,"training, volto",2023-01-19,2023-10-03
Akshat2Jain,20,10,7,"Products.CMFPlone, buildout.coredev, documentation, meta, plone.api, plone.restapi, volto",2023-06-16,2023-10-14
carlossg,19,0,1,dockerhub-official-images,2023-02-14,2023-12-22
bruth,19,0,1,dockerhub-official-images,2023-01-06,2023-12-06
curiousyuvi,18,5,2,"training, volto",2023-02-22,2023-03-15
jenkins-plone-org,18,0,3,"plone-frontend, plone.de, plone.org",2023-05-17,2023-10-03
Molochem,18,4,3,"plone.de, training, volto",2023-10-14,2023-12-21
toalba,18,7,5,"documentation, mockup, plone.app.mosaic, plone.app.theming, plonetheme.barceloneta",2023-02-07,2023-03-30
matriv,17,0,1,dockerhub-official-images,2023-01-16,2023-11-06
mikaelarguedas,17,0,1,dockerhub-official-images,2023-01-12,2023-12-19
sfackler,17,0,1,dockerhub-official-images,2023-01-11,2023-12-28
folix-01,16,5,5,"Products.CMFPlone, plone.app.contenttypes, plone.app.multilingual, plone.restapi, plone.volto",2023-05-16,2023-07-12
gdams,16,0,1,dockerhub-official-images,2023-01-24,2023-10-30
deruosi,16,1,1,training,2023-10-07,2023-10-10
wesleybl,16,11,8,"Products.CMFPlone, buildout.coredev, meta, plone.api, plone.restapi, plone.volto, volto, volto-addon-ci",2023-07-14,2023-12-21
pvinh-spike,16,0,1,dockerhub-official-images,2023-03-18,2023-12-02
ncopa,16,0,1,dockerhub-official-images,2023-01-09,2023-12-19
zakame,16,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-21,2023-12-31
polyester,15,0,4,"documentation, papyrus, sphinxtheme.plone, training",2023-03-08,2023-05-10
bloodbare,15,0,2,"guillotina, guillotina_gcloudstorage",2023-03-21,2023-12-11
bnpfeife,15,0,1,dockerhub-official-images,2023-03-09,2023-11-15
cap10morgan,15,0,1,dockerhub-official-images,2023-01-04,2023-12-05
nileshgulia1,14,5,2,"training, volto",2023-07-16,2023-10-10
itsjustkevin,14,0,1,dockerhub-official-images,2023-07-12,2023-12-21
Llewellynvdm,14,0,1,dockerhub-official-images,2023-02-02,2023-12-01
cverna,14,0,1,dockerhub-official-images,2023-02-08,2023-11-28
31z4,14,0,2,"dockerhub-docs, dockerhub-official-images",2021-08-01,2023-10-16
lord2anil,13,3,2,"documentation, volto",2023-03-14,2023-05-10
wraschke,13,0,1,dockerhub-official-images,2023-05-03,2023-12-13
tglman,13,0,1,dockerhub-official-images,2023-01-10,2023-11-30
iFlameing,13,13,1,volto,2023-02-20,2023-12-22
pnicolli,13,11,3,"form-block, plone-frontend, volto",2023-01-27,2023-12-11
grooverdan,13,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-06,2023-11-21
nilbacardit26,12,6,2,"guillotina, guillotina_elasticsearch",2023-02-08,2023-12-20
alcohol,12,0,1,dockerhub-official-images,2023-02-04,2023-12-11
JanWielemaker,12,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-27,2023-12-18
fabiorauber,11,1,1,helm-charts,2023-06-28,2023-06-29
thresheek,11,0,2,"dockerhub-docs, dockerhub-official-images",2021-12-17,2023-10-24
dobri1408,11,11,1,volto,2023-01-04,2023-12-01
sl-team,10,0,1,dockerhub-official-images,2023-01-03,2023-12-04
rishabhv471,10,1,1,plone.org,2023-05-28,2023-05-29
headius,10,0,1,dockerhub-official-images,2023-01-05,2023-11-02
athomas,10,0,1,dockerhub-official-images,2023-01-24,2023-12-06
nupplaphil,10,0,1,dockerhub-official-images,2023-01-15,2023-12-25
nicolas-albert,10,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-01,2023-12-12
datakurre,10,0,2,"buildout.coredev, plone.app.robotframework",2023-06-26,2023-07-02
tschorr,10,4,5,"Products.CMFPlone, Products.PlonePAS, buildout.coredev, plone.restapi, volto",2023-04-27,2023-06-06
avoinea,10,3,6,"Products.CMFEditions, buildout.coredev, dockerhub-official-images, plone.docker, plone.restapi, volto",2023-02-13,2023-10-04
narkedi,9,0,1,dockerhub-official-images,2023-02-28,2023-11-29
gquintard,9,0,1,dockerhub-official-images,2023-03-21,2023-12-08
yurj,9,2,4,"Products.CMFPlone, buildout.coredev, documentation, plonetheme.barceloneta",2023-10-13,2023-12-21
mcoberly2,9,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-07,2023-12-09
lachlan-roberts,9,0,1,dockerhub-official-images,2023-03-15,2023-12-21
yahya-cloud,9,2,2,"training, volto",2023-03-14,2023-03-15
shahmishal,9,0,1,dockerhub-official-images,2023-01-19,2023-12-11
sampaiodiego,8,0,1,dockerhub-official-images,2023-03-10,2023-10-19
SaiRev0,8,6,2,"training, volto",2023-01-27,2023-03-06
ldez,8,0,1,dockerhub-official-images,2023-03-21,2023-12-06
robgietema,8,8,3,"buildout.coredev, plone.restapi, volto",2023-01-26,2023-11-24
ewohnlich,8,2,3,"Products.CMFPlone, buildout.coredev, plone.locking",2023-04-11,2023-04-11
aormazabal,8,2,2,"Products.CMFPlone, buildout.coredev",2023-01-05,2023-01-11
hairyhenderson,8,0,1,dockerhub-official-images,2023-02-08,2023-10-11
vmassol,8,0,1,dockerhub-official-images,2023-01-05,2023-12-04
JeffersonBledsoe,7,4,4,"form-block, plone.app.caching, plone.restapi, volto",2023-03-27,2023-11-07
cinthiaconti,7,0,1,dockerhub-official-images,2023-04-27,2023-06-20
LaurentGoderre,7,0,2,"dockerhub-docs, dockerhub-official-images",2023-10-16,2023-11-02
whesse,7,0,1,dockerhub-official-images,2023-01-09,2023-06-15
laulaz,7,5,6,"buildout.coredev, plone.app.content, plone.app.event, plone.app.z3cform, plone.base, plone.gallery",2023-01-13,2023-09-22
rtribotte,7,0,1,dockerhub-official-images,2023-02-14,2023-11-29
kikito,7,0,1,dockerhub-official-images,2023-03-24,2023-10-05
michitux,7,0,1,dockerhub-official-images,2023-03-06,2023-12-13
adivinho,7,0,1,dockerhub-official-images,2023-02-09,2023-09-28
glindroth,7,0,1,dockerhub-official-images,2023-08-24,2023-12-15
andyli,6,0,1,dockerhub-official-images,2023-04-12,2023-12-09
ericsporre,6,0,1,dockerhub-official-images,2023-03-24,2023-12-21
sortie,6,0,1,dockerhub-official-images,2023-01-12,2023-06-08
manuelleduc,6,0,1,dockerhub-official-images,2023-01-11,2023-12-29
RealCLanger,6,0,1,dockerhub-official-images,2023-01-11,2023-09-20
juanluisrp,6,0,1,dockerhub-official-images,2023-03-07,2023-11-23
mliebischer,6,2,3,"buildout.coredev, plone.namedfile, training",2023-05-31,2023-08-28
rboixaderg,6,2,2,"guillotina, volto",2023-04-11,2023-11-30
tmortagne,6,0,1,dockerhub-official-images,2023-01-30,2023-11-27
vanosg,6,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-02,2023-11-17
milosgajdos,6,0,2,"dockerhub-docs, dockerhub-official-images",2023-10-02,2023-12-21
ujjwaleee26,6,3,2,"training, volto",2023-12-13,2023-12-25
rnixx,5,3,3,"mockup, plone.staticresources, plonetheme.barceloneta",2023-01-27,2023-02-14
danalvrz,5,6,1,volto,2023-01-27,2023-09-18
legoktm,5,0,1,dockerhub-official-images,2023-02-23,2023-10-22
instification,5,5,3,"plone.app.vulnerabilities, plone.restapi, volto",2023-06-13,2023-10-03
Petchesi-Iulian,5,3,1,plone.docker,2023-06-20,2023-06-22
iRohitSingh,5,5,1,volto,2023-02-17,2023-11-24
cekk,5,5,3,"plone.dexterity, plone.restapi, volto",2021-04-16,2023-09-03
jennyowen,5,0,1,dockerhub-official-images,2023-05-25,2023-07-21
chalstrick,5,0,1,dockerhub-official-images,2023-01-18,2023-10-19
kshitiz305,5,1,2,"buildout.coredev, plone.app.contentmenu",2023-05-03,2023-05-23
maethu,5,3,3,"buildout.coredev, plone-zeo, plone.namedfile",2023-04-26,2023-09-12
cillianderoiste,5,2,1,plone.app.blocks,2023-09-01,2023-09-07
mladlow,5,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-07,2023-06-26
alexnuttinck,5,0,1,helm-charts,2023-10-20,2023-10-23
nickva,5,0,1,dockerhub-official-images,2023-01-11,2023-12-05
surli,5,0,1,dockerhub-official-images,2023-01-04,2023-12-26
macagua,5,4,3,"form-block, plone.restapi, volto",2023-05-17,2023-09-20
lutkerd,5,0,1,dockerhub-official-images,2023-03-24,2023-06-23
oanalavinia,5,0,1,dockerhub-official-images,2023-03-22,2023-09-25
jayasg12,5,0,1,dockerhub-official-images,2023-03-31,2023-09-30
Yikun,5,0,2,"dockerhub-docs, dockerhub-official-images",2022-09-02,2023-09-14
ebrehault,5,4,2,"pastanaga-angular, plone.org",2023-01-11,2023-01-13
m-dango,5,0,1,dockerhub-official-images,2023-03-02,2023-08-25
afr1ka,4,0,1,dockerhub-official-images,2023-02-13,2023-11-29
jeffreyssmith2nd,4,0,2,"dockerhub-docs, dockerhub-official-images",2023-02-10,2023-04-28
Azzam1503,4,4,1,training,2023-03-03,2023-03-15
ichim-david,4,5,1,volto,2023-10-24,2023-12-16
kozlovic,4,0,1,dockerhub-official-images,2023-01-12,2023-11-17
calvn,4,0,1,dockerhub-official-images,2023-03-30,2023-03-30
reebalazs,4,4,1,volto,2023-01-10,2023-04-18
fauust,4,0,1,dockerhub-official-images,2023-02-17,2023-08-22
mikejmets,4,2,2,"documentation, volto",2023-08-17,2023-11-23
sverbois,4,2,3,"buildout.coredev, plone.app.contentmenu, plonetheme.barceloneta",2021-06-07,2023-09-14
mflorea,4,0,1,dockerhub-official-images,2023-06-08,2023-11-09
eddelbuettel,4,0,1,dockerhub-official-images,2023-03-15,2023-10-31
zopyx,4,3,4,"buildout.coredev, plone.api, plone.app.content, training",2023-10-10,2023-10-24
utkkkarshhh,4,2,2,"documentation, volto",2023-04-03,2023-04-03
ralight,4,0,1,dockerhub-official-images,2023-05-11,2023-09-18
operramon,4,4,1,pastanaga-angular,2023-02-07,2023-11-03
sktomer,4,0,2,"dockerhub-docs, dockerhub-official-images",2023-01-18,2023-07-13
seut,4,0,1,dockerhub-official-images,2023-06-29,2023-12-22
christian-heusel,4,0,1,dockerhub-official-images,2023-10-02,2023-12-23
mbarde,4,3,2,"blocks-conversion-tool, form-block",2023-05-29,2023-11-03
carminevassallo,4,0,1,dockerhub-official-images,2023-03-30,2023-11-14
tedw87,4,4,1,volto,2023-03-15,2023-09-14
dario-weswit,4,0,1,dockerhub-official-images,2023-01-11,2023-12-14
mhocouchbase,4,0,1,dockerhub-official-images,2023-01-23,2023-11-10
razvanMiu,4,5,2,"plone.restapi, volto",2023-05-18,2023-07-19
analogue,3,0,1,dockerhub-official-images,2023-01-27,2023-03-08
jhrcek,3,0,1,dockerhub-official-images,2023-06-17,2023-08-30
aadarsh-nagrath,3,2,3,"plone.app.discussion, plone.app.mosaic, plone.dexterity",2023-03-19,2023-03-19
suman9893,3,3,1,volto,2023-02-20,2023-09-11
valentinab25,3,0,1,volto-addon-ci,2023-05-22,2023-05-23
SaraBianchi,3,2,2,"form-block, volto",2023-01-04,2023-12-11
giuliaghisini,3,4,1,volto,2023-08-24,2023-09-26
gszr,3,0,1,dockerhub-official-images,2023-02-17,2023-02-28
malthe,3,2,1,Products.CMFPlone,2023-03-28,2023-03-29
NeilHanlon,3,0,1,dockerhub-official-images,2023-02-20,2023-11-30
ceejatec,3,0,1,dockerhub-official-images,2023-05-24,2023-09-14
TimWolla,3,0,1,dockerhub-official-images,2023-01-06,2023-08-03
crpotter,3,0,1,dockerhub-official-images,2023-02-10,2023-04-11
mmoqui,3,0,2,"dockerhub-docs, dockerhub-official-images",2023-08-21,2023-11-28
Wylbur,3,0,1,dockerhub-official-images,2023-04-29,2023-10-14
alauto,3,0,1,dockerhub-official-images,2023-03-02,2023-03-15
leochr,3,0,1,dockerhub-official-images,2023-09-19,2023-09-19
rakshith6404,3,1,1,training,2023-03-07,2023-03-08
akshatgarg12,3,3,1,volto,2023-01-19,2023-03-15
develop7,3,0,1,dockerhub-official-images,2023-08-17,2023-11-12
gotcha,3,1,2,"buildout.coredev, plone.outputfilters",2023-06-26,2023-06-26
nathancoleman,3,0,1,dockerhub-official-images,2023-04-05,2023-06-27
tarleb,3,0,1,dockerhub-official-images,2023-02-15,2023-03-03
asbiin,3,0,2,"dockerhub-docs, dockerhub-official-images",2023-10-29,2023-11-01
PriyanshuRj,2,1,1,plone.volto,2023-03-18,2023-03-19
Myasuka,2,0,1,dockerhub-official-images,2023-11-29,2023-11-29
MihaelaCretu11,2,2,1,volto,2023-07-16,2023-09-12
me-kell,2,1,1,bobtemplates.plone,2023-01-24,2023-01-24
janl,2,0,1,dockerhub-official-images,2023-01-03,2023-03-20
wallyqs,2,0,1,dockerhub-official-images,2023-02-06,2023-10-13
wolbernd,2,0,1,form-block,2023-07-13,2023-07-24
rgithubli,2,0,1,dockerhub-official-images,2023-08-03,2023-10-19
pgrunewald,2,1,2,"buildout.coredev, volto",2023-05-16,2023-07-16
mfussenegger,2,0,1,dockerhub-official-images,2023-04-05,2023-05-30
andreiggr,2,2,2,"plone.restapi, volto",2023-01-19,2023-07-10
scriptmonkey,2,0,1,dockerhub-official-images,2023-01-23,2023-05-02
Rudometov,2,0,1,dockerhub-official-images,2023-01-18,2023-03-21
rbioteau,2,0,2,"dockerhub-docs, dockerhub-official-images",2023-11-14,2023-11-14
bipoza,2,2,1,volto,2023-02-16,2023-04-05
Vivek-04022001,2,1,1,training,2023-12-19,2023-12-20
jhowell-burke,2,0,1,dockerhub-official-images,2023-01-30,2023-02-09
ibennetch,2,0,1,dockerhub-official-images,2023-02-08,2023-03-27
agitator,2,2,2,"plone.formwidget.multifile, plonetheme.barceloneta",2023-01-26,2023-01-26
sudhanshu1309,2,2,1,volto,2023-03-15,2023-05-10
Obirvalger,2,0,1,dockerhub-official-images,2023-07-19,2023-09-25
suryadev99,2,1,1,plone.docker,2023-06-03,2023-06-03
mmatur,2,0,1,dockerhub-official-images,2023-10-11,2023-10-12
whalelines,2,0,1,dockerhub-docs,2023-12-20,2023-12-21
szakitibi,2,2,2,"Products.CMFPlone, plone.app.multilingual",2023-10-06,2023-10-06
masipcat,2,0,1,guillotina_elasticsearch,2023-02-08,2023-02-08
benty-amzn,2,0,1,dockerhub-official-images,2023-07-18,2023-09-08
Wagner3UB,2,2,1,volto,2023-10-02,2023-11-23
AlistairB,2,0,1,dockerhub-official-images,2023-01-05,2023-09-30
Fosten,2,2,1,plone.org,2023-01-13,2023-08-18
BlackthornYugen,1,0,1,dockerhub-official-images,2023-10-02,2023-10-02
curiositycasualty,1,0,1,dockerhub-official-images,2023-10-04,2023-10-04
mkleen,1,0,1,dockerhub-official-images,2023-12-05,2023-12-05
yarikoptic,1,0,1,dockerhub-official-images,2023-02-02,2023-02-02
LeoColomb,1,0,1,dockerhub-official-images,2023-03-05,2023-03-05
markjameswill,1,0,1,dockerhub-official-images,2023-12-06,2023-12-06
sxa,1,0,1,dockerhub-official-images,2023-08-31,2023-08-31
anwittin,1,0,1,dockerhub-official-images,2023-03-07,2023-03-07
oxpa,1,0,1,dockerhub-official-images,2023-10-19,2023-10-19
williamdes,1,0,1,dockerhub-official-images,2023-06-30,2023-06-30
niheconomoum,1,0,1,dockerhub-official-images,2023-12-22,2023-12-22
rmetzger,1,0,1,dockerhub-official-images,2023-03-23,2023-03-23
francislavoie,1,0,1,dockerhub-official-images,2023-12-08,2023-12-08
davividal,1,0,1,dockerhub-official-images,2023-09-20,2023-09-20
BaurzhanSakhariev,1,0,1,dockerhub-official-images,2023-10-16,2023-10-16
Noobham,1,1,1,volto,2023-11-17,2023-11-17
loechel,1,1,1,meta,2023-10-09,2023-10-09
