repo,pr_number,title,author,created_at,merged_at,state,merged,issue_comments_count,review_comments_count,reviews_count,total_comments,participants_count,reviewers_count,commenters_count,approved_reviews,changes_requested_reviews,comment_reviews,reactions_total,first_response_time
plone/plone.schemaeditor,64,Avoid a deprecation warning,gforcada,2018-11-04T23:58:15Z,,closed,False,12,0,0,12,3,0,3,0,0,0,0,2362.486388888889
plone/plone.schemaeditor,70,"Added ""Delete fieldset"" functionality",reinhardt,2019-08-06T11:19:05Z,2019-08-13T22:08:39Z,closed,True,2,4,4,6,3,2,3,1,0,3,0,0.0011111111111111111
plone/plone.schemaeditor,72,"Ignore validation errors for ""required"" when saving defaults",reinhardt,2019-08-06T12:57:47Z,2019-08-13T22:08:17Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,130,string format for initialization option,mamico,2019-11-01T00:17:46Z,2019-11-01T09:58:31Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,127,fix documentation for http-address option,tschorr,2019-09-05T10:02:47Z,2019-09-09T18:06:26Z,closed,True,3,0,1,3,3,1,3,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,128,fix news files,zopyx,2019-09-06T10:44:10Z,2019-09-09T08:28:30Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,126,Document 'threads' option,tschorr,2019-09-05T05:55:20Z,2019-09-09T08:27:57Z,closed,True,4,2,3,6,4,3,3,1,0,2,0,0.0011111111111111111
plone/plone.recipe.zope2instance,120,Advanced WSGI logging,zopyx,2019-08-14T02:40:54Z,2019-09-06T10:13:47Z,closed,True,5,2,3,7,4,2,4,1,0,2,0,0.0011111111111111111
plone/plone.recipe.zope2instance,125,repair incomplete commit from last PR (sry),dhavlik,2019-08-22T07:57:02Z,2019-08-29T05:51:37Z,closed,True,7,0,3,7,4,1,4,2,1,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,124,Add Sentry support,tschorr,2019-08-22T07:46:14Z,2019-08-22T15:28:29Z,closed,True,5,0,1,5,3,1,3,1,0,0,1,0.001388888888888889
plone/plone.recipe.zope2instance,123,Use the correct method.,dhavlik,2019-08-21T09:15:26Z,2019-08-22T07:35:55Z,closed,True,3,2,1,5,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,121,Fix a deprecation warning. ,dhavlik,2019-08-20T13:08:12Z,2019-08-21T09:00:45Z,closed,True,4,1,1,5,3,1,2,1,0,0,0,0.0011111111111111111
plone/plone.recipe.zope2instance,118,Enable CHAMELEON_CACHE by default,pbauer,2019-06-28T07:55:12Z,2019-07-01T12:04:22Z,closed,True,4,0,2,4,4,2,2,2,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,113,Add support for ``zmi-bookmarkable-urls`` and ``pid-filename``,dataflake,2019-05-10T18:30:22Z,2019-05-16T11:14:35Z,closed,True,4,0,1,4,4,1,4,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,111,Prevent constant `waitress.queue` log messages on the console,dataflake,2019-05-09T21:02:18Z,2019-05-10T12:30:11Z,closed,True,4,0,1,4,3,1,3,1,0,0,0,0.0025
plone/plone.recipe.zope2instance,104,Try to look up a suitable log file for the ``logtail`` verb,dataflake,2019-05-06T21:43:16Z,2019-05-10T11:00:49Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,106,Fixed invalid import path for DeprecationWarning for ``warnfilter``,dataflake,2019-05-07T13:43:33Z,2019-05-10T10:02:25Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0030555555555555557
plone/plone.recipe.zope2instance,109,Add Known Issues section to README and other fixes,dataflake,2019-05-08T18:18:56Z,2019-05-08T19:27:46Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,108,Fix handling of ZEO client persistent cache and storage settings,dataflake,2019-05-08T02:34:23Z,2019-05-08T16:40:42Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,102,Fix tox by telling pip to disregard pyproject.toml,dataflake,2019-05-02T18:09:15Z,2019-05-02T19:11:29Z,closed,True,4,0,1,4,2,1,2,1,0,0,0,1.0327777777777778
plone/plone.recipe.zope2instance,99,Remove duplicate word.,jugmac00,2019-04-27T14:56:29Z,2019-05-02T19:18:27Z,closed,True,6,0,1,6,3,1,3,1,0,0,1,0.0011111111111111111
plone/plone.recipe.zope2instance,101,Add support for the new ``debug-exceptions`` flag in Zope,dataflake,2019-05-02T16:03:35Z,2019-05-02T19:23:54Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0019444444444444444
plone/plone.recipe.zope2instance,96,Fix ZServer instance creation with better WSGI flag checking,dataflake,2019-04-22T16:12:30Z,2019-04-23T05:30:17Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,94,Enable socket reuse to prevent startup errors when running in foreground,dataflake,2019-04-21T15:07:22Z,2019-04-21T23:09:41Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,93,Add ability to turn off `zodb-temporary-storage` to prevent Zope 4 breakage,dataflake,2019-04-20T01:45:37Z,2019-04-20T22:00:11Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,92,README fix for #91,dataflake,2019-04-18T13:45:34Z,2019-04-19T06:53:13Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.0019444444444444444
plone/plone.recipe.zope2instance,89,Fix WSGI access log formatting configuration,dataflake,2019-04-17T17:07:58Z,2019-04-18T05:55:00Z,closed,True,10,0,0,10,3,0,3,0,0,0,2,0.001388888888888889
plone/plone.recipe.zope2instance,91,Add the ability to specify a custom WSGI configuration file,dataflake,2019-04-18T00:22:37Z,2019-04-18T09:07:20Z,closed,True,2,0,1,2,3,1,2,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,81,remove unknown key 'effective-user' for wsgi configuration,petschki,2019-03-12T08:32:10Z,2019-03-21T06:31:53Z,closed,True,4,0,1,4,4,1,3,1,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,79,Fix zdaemon socket location,tschorr,2019-03-07T13:38:26Z,2019-03-15T17:22:28Z,closed,True,4,0,2,4,4,2,2,1,0,1,0,0.0016666666666666668
plone/plone.recipe.zope2instance,83,Use built-in function next,erral,2019-03-13T08:25:10Z,2019-03-14T13:14:59Z,closed,True,3,0,2,3,4,2,3,2,0,0,1,0.0016666666666666668
plone/plone.recipe.zope2instance,75,Add http-fast-listen option for waitress,tschorr,2019-02-28T17:03:41Z,2019-03-07T14:26:34Z,closed,True,12,6,4,18,4,3,4,2,0,2,0,0.001388888888888889
plone/plone.recipe.zope2instance,76,Restore file based logging for waitress,tschorr,2019-03-01T11:28:28Z,2019-03-04T20:14:55Z,closed,True,5,1,2,6,3,1,3,2,0,0,0,0.001388888888888889
plone/plone.recipe.zope2instance,73,Enable wsgi by default,pbauer,2019-02-23T08:03:38Z,2019-02-23T09:11:41Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,0.0016666666666666668
plone/plone.recipe.zope2instance,72,Fix Flake8 issues.,icemac,2019-02-07T16:44:32Z,2019-02-07T18:13:14Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.4766666666666666
plone/plone.recipe.zope2instance,70,Display warnings in fg mode,tschorr,2019-02-06T13:26:19Z,2019-02-06T15:05:58Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.6588888888888889
plone/plone.recipe.zope2instance,69,Use -d with wsgi,tschorr,2019-02-06T11:07:27Z,2019-02-06T12:32:37Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,0.6905555555555556
plone/plone.recipe.zope2instance,68,Improve debugging of run scripts,icemac,2019-01-23T09:22:06Z,2019-01-23T11:03:29Z,closed,True,0,0,1,0,2,1,0,1,0,0,0,1.6877777777777778
plone/plone.recipe.zope2instance,66,logger level for WSGI Plone logger set to INFO in order to restore,zopyx,2019-01-09T15:40:15Z,2019-01-23T09:30:21Z,closed,True,3,0,1,3,3,1,2,1,0,0,0,39.005833333333335
plone/plone.recipe.zope2instance,67,Remove empty section.,icemac,2019-01-10T12:30:57Z,2019-01-11T06:39:38Z,closed,True,1,0,1,1,2,1,1,1,0,0,0,0.9788888888888889
plone/plone.app.standardtiles,103,Fix existingcontent tile form labels,pnicolli,2019-06-25T14:49:24Z,2019-10-27T19:04:51Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,105,Existingcontent tile with custom view,cekk,2019-07-22T07:50:52Z,2019-10-27T13:59:00Z,closed,True,10,0,0,10,4,0,4,0,0,0,4,0.075
plone/plone.app.standardtiles,59,Basic implementation for forms rendering,Martronic-SA,2017-01-11T07:48:20Z,,closed,False,5,0,0,5,5,0,5,0,0,0,0,0.05388888888888889
plone/plone.app.standardtiles,99,Enable py3/plone5.2 testing,MrTango,2019-04-17T16:15:13Z,2019-04-25T10:45:36Z,closed,True,1,3,3,4,2,2,2,0,0,3,0,184.08583333333334
plone/plone.app.standardtiles,74,added alt attribute to img tag to meet accessibility,rnunez80,2017-08-24T17:30:37Z,2019-04-25T12:34:05Z,closed,True,10,0,0,10,6,0,6,0,0,0,0,0.1925
plone/plone.app.standardtiles,44,Add calendar tile,rodfersou,2016-09-08T19:49:31Z,,closed,False,2,0,0,2,2,0,2,0,0,0,0,21482.667777777777
plone/plone.app.standardtiles,93,Show event details for all content types which provide start/end fields,MrTango,2019-02-20T13:43:56Z,2019-02-20T14:05:28Z,closed,True,0,0,0,0,1,0,0,0,0,0,0,
plone/plone.app.standardtiles,96,Python 3 support,petschki,2019-03-26T15:36:10Z,2019-04-24T16:33:29Z,closed,True,1,0,0,1,2,0,1,0,0,0,1,30.04722222222222
plone/plone.app.viewletmanager,21,Add support for Python 3.8,pbauer,2019-06-21T08:00:28Z,2019-06-21T10:07:43Z,closed,True,2,0,0,2,2,0,2,0,0,0,0,0.001388888888888889
